Round;Timestamp;AccX;AccY;
0;03:13:32:570;0.79846627;-1.412579;
0;03:13:32:580;0.79846627;-1.412579;
0;03:13:32:590;0.79846627;-1.412579;
0;03:13:32:600;0.80804306;-1.4317327;
0;03:13:32:610;0.78050977;-1.4449008;
0;03:13:32:620;0.7673417;-1.4449008;
0;03:13:32:631;0.7685388;-1.4580688;
0;03:13:32:641;0.78769237;-1.4856021;
0;03:13:32:651;0.79846627;-1.483208;
0;03:13:32:661;0.79128367;-1.4760253;
0;03:13:32:671;0.7685388;-1.4867992;
0;03:13:32:681;0.7685388;-1.4784195;
0;03:13:32:692;0.7517793;-1.5023615;
0;03:13:32:701;0.7493851;-1.5059528;
0;03:13:32:711;0.7254431;-1.5167267;
0;03:13:32:721;0.7062895;-1.5095441;
0;03:13:32:731;0.7015011;-1.5358804;
0;03:13:32:741;0.6943185;-1.541866;
0;03:13:32:752;0.7170634;-1.5610195;
0;03:13:32:762;0.7314286;-1.6017209;
0;03:13:32:773;0.78769237;-1.6340426;
0;03:13:32:783;0.7541735;-1.5993267;
0;03:13:32:793;0.7589619;-1.5717934;
0;03:13:32:803;0.7529764;-1.5406688;
0;03:13:32:813;0.7517793;-1.5119383;
0;03:13:32:823;0.7170634;-1.496376;
0;03:13:32:833;0.6943185;-1.4796166;
0;03:13:32:844;0.6859388;-1.4628572;
0;03:13:32:854;0.6691794;-1.4580688;
0;03:13:32:864;0.6440403;-1.4341269;
0;03:13:32:874;0.60693014;-1.4185646;
0;03:13:32:885;0.58418524;-1.3862427;
0;03:13:32:895;0.59256494;-1.3814543;
0;03:13:32:905;0.5805939;-1.3718776;
0;03:13:32:915;0.62009823;-1.3730747;
0;03:13:32:926;0.6512229;-1.3802572;
0;03:13:32:936;0.6332663;-1.4257472;
0;03:13:32:946;0.6715736;-1.4149733;
0;03:13:32:956;0.6991069;-1.4293385;
0;03:13:32:967;0.70509243;-1.4221559;
0;03:13:32:977;0.7230489;-1.4161704;
0;03:13:32:987;0.7254431;-1.4508862;
0;03:13:32:998;0.7505822;-1.4652514;
0;03:13:33:008;0.7745243;-1.4772224;
0;03:13:33:018;0.7410054;-1.508347;
0;03:13:33:028;0.7386112;-1.5286977;
0;03:13:33:039;0.7266402;-1.5382746;
0;03:13:33:049;0.6979098;-1.5442601;
0;03:13:33:059;0.7086837;-1.5358804;
0;03:13:33:069;0.7170634;-1.5502456;
0;03:13:33:079;0.6979098;-1.5765818;
0;03:13:33:089;0.7350199;-1.5825673;
0;03:13:33:099;0.7493851;-1.5825673;
0;03:13:33:110;0.6979098;-1.5526398;
0;03:13:33:120;0.6596026;-1.5298948;
0;03:13:33:130;0.6392518;-1.5251064;
0;03:13:33:143;0.60812724;-1.4760253;
0;03:13:33:152;0.60453594;-1.4640543;
0;03:13:33:162;0.60333884;-1.4413095;
0;03:13:33:172;0.62129533;-1.4041992;
0;03:13:33:183;0.6607997;-1.401805;
0;03:13:33:193;0.6847417;-1.3503298;
0;03:13:33:203;0.6859388;-1.3599066;
0;03:13:33:213;0.700304;-1.3467385;
0;03:13:33:224;0.6967127;-1.3443443;
0;03:13:33:234;0.6967127;-1.353921;
0;03:13:33:246;0.7098808;-1.3587095;
0;03:13:33:257;0.7278373;-1.3862427;
0;03:13:33:266;0.7290344;-1.3958195;
0;03:13:33:276;0.7433996;-1.4269443;
0;03:13:33:286;0.7398083;-1.4903905;
0;03:13:33:297;0.7457938;-1.5095441;
0;03:13:33:306;0.7326257;-1.5191209;
0;03:13:33:316;0.7517793;-1.5275006;
0;03:13:33:326;0.724246;-1.5454572;
0;03:13:33:336;0.7230489;-1.5562311;
0;03:13:33:346;0.7158663;-1.5646108;
0;03:13:33:356;0.7038953;-1.5801731;
0;03:13:33:366;0.7038953;-1.590947;
0;03:13:33:377;0.6979098;-1.5933412;
0;03:13:33:387;0.6919243;-1.5801731;
0;03:13:33:397;0.6859388;-1.5586253;
0;03:13:33:407;0.688333;-1.5622166;
0;03:13:33:417;0.6835446;-1.5382746;
0;03:13:33:427;0.7158663;-1.5131354;
0;03:13:33:437;0.6943185;-1.5227122;
0;03:13:33:447;0.7170634;-1.4999673;
0;03:13:33:457;0.6931214;-1.471237;
0;03:13:33:468;0.6895301;-1.4449008;
0;03:13:33:478;0.6667852;-1.3934253;
0;03:13:33:488;0.6859388;-1.3575124;
0;03:13:33:498;0.6703765;-1.3503298;
0;03:13:33:508;0.6739678;-1.352724;
