Round;Timestamp;AccX;AccY;
5;10;10.7356;-0.6607997;
5;32;3.5333626;6.8244324;
5;83;-3.0600293;-6.953719;
5;134;-4.387375;1.6594212;
5;185;-4.7702413;0.44789606;
5;237;-3.9162047;0.20449798;
5;288;-2.627457;1.8593754;
5;339;-2.2445703;0.9889918;
5;390;-1.9921415;1.0290352;
5;441;-2.3000338;0.81608903;
5;492;-2.174866;0.7274922;
5;545;-2.3797724;0.2924429;
5;597;-1.1914263;0.77095884;
5;650;-0.14164454;0.58410025;
5;702;1.2785712;1.0449457;
5;755;1.5570366;1.1004817;
5;808;2.5783625;1.240015;
5;861;2.775225;1.2739236;
5;913;3.2122064;0.965736;
5;966;3.476212;0.39411357;
5;1018;4.248425;0.7285557;
5;1072;3.8416095;0.6759246;
5;1125;2.7596605;0.7870435;
5;1177;-0.18457943;0.35926187;
5;1230;-2.7216406;0.35774034;
5;1283;-6.485234;-0.85721743;
5;1335;-7.826126;-2.0429692;
5;1388;-9.111957;-2.9560897;
5;1440;-9.38539;-2.8759544;
5;1493;-9.4531975;-2.5602632;
5;1546;-9.038069;-2.4632635;
5;1597;-8.810498;-2.02096;
5;1650;-7.9576907;-1.0331188;
5;1703;-7.352846;-0.72832453;
5;1755;-6.1475215;0.3322748;
5;1805;-6.1388087;0.85367787;
5;1857;-4.9239388;1.8403698;
5;1910;-3.0392325;2.516444;
5;1962;-1.8287388;2.522981;
5;2015;-0.6819121;1.7858504;
5;2068;-0.3764887;1.2532754;
5;2121;-1.8164994;0.6891558;
5;2172;-3.7276287;0.6032351;
5;2225;-5.0124702;0.5194931;
5;2277;-5.0703993;0.7835009;
5;2330;-3.7275522;1.1534642;
5;2383;-3.452055;1.1173947;
5;2437;-1.419565;1.0576246;
5;2491;-0.89238536;1.5735304;
5;2544;-0.6719611;0.23940872;
5;2596;-0.636869;0.78010124;
5;2647;-0.32069337;0.59583575;
5;2700;-0.5078329;0.7978907;
5;2753;-0.5040157;-0.26212996;
5;2806;-0.8911933;-0.64763176;
5;2860;-1.7146237;-0.21668257;
5;2913;-3.6701536;0.3370705;
5;2967;-5.1990366;-1.38875;
5;3021;-5.609831;-0.7866528;
5;3074;-7.110291;-1.5592366;
5;3127;-8.149595;-1.7394507;
5;3182;-9.17963;-2.3389869;
5;3235;-9.007687;-1.9471359;
5;3286;-10.211435;-1.6770502;
5;3339;-10.767425;-1.3949304;
5;3392;-10.038505;-0.72892445;
5;3445;-8.585623;0.7106177;
5;3497;-8.775333;2.157586;
5;3550;-7.8130374;3.4237661;
5;3603;-5.955448;4.3445773;
5;3655;-2.665541;3.975608;
5;3709;-1.5509248;3.5778003;
5;3762;-0.7733232;2.239958;
5;3816;0.13756678;1.6504142;
5;3869;0.75486475;1.3116505;
5;3920;2.074668;1.5505959;
5;3971;3.6180751;1.7129041;
5;4024;4.1503716;1.0494771;
5;4076;4.416045;1.0316076;
5;4128;2.9921532;1.2411852;
5;4181;1.2001592;1.1883656;
5;4235;-0.14064138;1.2182401;
5;4288;-0.41588324;1.6478947;
5;4342;0.0063482258;1.5743369;
5;4396;0.053486068;1.9815749;
5;4448;-0.44415763;0.90473866;
5;4500;-0.45592445;1.4969522;
5;4551;-1.336798;1.2564098;
5;4604;-2.3887923;1.2893667;
5;4657;-2.7306876;1.0266038;
5;4711;-1.6514758;0.8374888;
5;4762;0.7089543;0.7474388;
5;4814;3.5936666;-0.24239373;
5;4867;7.0639157;-1.6576416;
5;4921;9.843441;-2.208505;
5;4976;10.54572;-2.5391226;
5;5030;11.425446;-2.958858;
5;5083;10.889337;-2.7160125;
5;5135;11.437027;-2.5582182;
5;5187;10.309305;-1.5665116;
5;5239;10.748433;-2.2274637;
5;5290;8.568399;-1.823853;
5;5342;9.672931;-1.9485081;
5;5393;8.621817;-0.3477966;
5;5445;9.726786;1.1144603;
5;5498;8.084753;2.4103227;
5;5550;8.0061455;3.560834;
5;5603;6.306666;4.7550693;
5;5657;5.954062;4.127697;
5;5710;3.386303;3.805543;
5;5762;3.7165868;2.6404312;
5;5816;1.9070947;2.5350564;
5;5869;1.459074;2.5341425;
5;5922;-0.16273114;2.3420453;
5;5974;-0.50389564;2.0271394;
5;6024;-1.1669081;1.9466311;
5;6076;-1.7146361;1.6099356;
5;6127;-2.335464;1.5800499;
5;6179;-2.108617;1.2042835;
5;6231;-1.679886;1.2514958;
5;6284;-0.5093151;1.5814707;
5;6336;1.2579042;1.5896742;
5;6388;1.4847718;0.763939;
5;6440;1.5202152;0.63936174;
5;6493;0.7786699;0.93422985;
5;6545;-1.8996334;0.6866777;
5;6595;-3.163668;0.7271832;
5;6648;-4.5089455;0.92010826;
5;6702;-4.8525004;1.1367732;
5;6753;-3.9058287;1.2866036;
5;6806;-4.1686273;0.19782011;
5;6857;-4.403585;-0.44099948;
5;6910;-6.213569;-1.6275172;
5;6964;-8.09593;-2.7762332;
5;7017;-8.541803;-3.2589583;
5;7070;-9.007366;-3.0515356;
5;7123;-10.625641;-2.6622372;
5;7176;-10.4350815;-2.5139976;
5;7229;-10.929827;-2.6332858;
5;7281;-11.610721;-1.4081095;
5;7334;-12.523022;-0.7239536;
5;7387;-11.675406;0.6768149;
5;7438;-9.584147;2.4927466;
5;7489;-6.2938085;3.805275;
5;7541;-5.0831895;4.035598;
5;7594;-1.891439;3.2158318;
5;7647;-0.29397795;2.264038;
5;7700;0.95591354;2.0900426;
5;7752;0.7742941;1.3665677;
5;7805;-0.035889268;0.87614405;
5;7857;-0.39424112;1.6526147;
5;7908;-1.4009584;0.9415699;
5;7960;-3.1290226;0.69516003;
5;8012;-3.8316503;0.5894908;
5;8063;-4.342206;0.055133026;
5;8114;-3.6255705;0.40779576;
5;8166;-3.358382;0.2796676;
5;8218;-2.0790915;0.11590625;
5;8269;-0.2598725;1.3054731;
5;8319;1.3881704;1.202993;
5;8370;2.5274746;1.8443882;
5;8421;3.3194928;1.9801074;
5;8472;5.276963;1.1881502;
5;8525;4.4868493;0.5734632;
5;8576;1.6670047;-0.615772;
5;8628;-1.204641;-1.7627243;
5;8679;-4.223781;-1.7384928;
5;8732;-5.8141713;-1.8321313;
5;8785;-9.007346;-1.5526346;
5;8837;-10.226134;-1.4438758;
5;8889;-10.533705;-2.003983;
5;8941;-10.217679;-1.4186091;
5;8993;-10.213171;-1.2026925;
5;9045;-9.143233;-0.85765487;
5;9097;-8.793143;0.47451293;
5;9149;-7.182657;1.7427413;
5;9202;-7.3932137;2.9391232;
5;9255;-6.6340485;3.3053944;
5;9308;-4.234203;3.1886137;
5;9359;-0.32162252;3.697913;
5;9409;0.7611924;2.585973;
5;9460;1.3167238;1.7516675;
5;9512;-0.08236777;2.3122745;
5;9563;-1.8860195;2.0535896;
5;9614;-3.389493;1.501918;
5;9664;-4.240078;1.572781;
5;9716;-3.2461233;1.6780657;
5;9768;-2.287582;1.3268571;
5;9819;-1.5356162;0.80846274;
5;9869;-0.95760506;0.11079966;
5;9920;-0.6100996;0.77642596;
5;9971;-1.0780127;-0.2739185;
5;10022;-0.9421174;-0.24062446;
5;10076;-0.86145884;0.14726622;
5;10129;-1.6241299;0.2379215;
5;10181;-2.2208524;0.40482527;
5;10231;-2.3021016;0.76717794;
5;10282;-2.4266996;0.5198091;
5;10335;-2.45309;0.62556136;
5;10388;-2.350847;0.17230368;
5;10440;-1.2846622;0.23429178;
5;10493;1.0623755;-0.14245704;
5;10545;2.8060458;-0.42434788;
5;10598;4.4438705;-0.11675827;
5;10650;4.91368;0.068713605;
5;10700;5.1686397;0.05394209;
5;10753;3.341772;0.14730453;
5;10808;2.3695645;0.3008506;
5;10861;2.5240617;0.1681994;
5;10915;3.730101;0.39724466;
5;10968;5.9023685;0.5315957;
5;11020;6.4051814;-0.15199448;
5;11070;4.989823;-0.8061131;
5;11122;2.8697371;-1.8482077;
5;11174;-1.5002079;-2.5867152;
5;11227;-5.8444734;-3.2123482;
5;11281;-8.169459;-3.048824;
5;11335;-10.055594;-2.7693477;
5;11387;-7.6121697;-2.1874714;
5;11440;-8.233888;-2.7911208;
5;11494;-8.370631;-2.7125401;
5;11545;-8.045163;-2.2950463;
5;11596;-8.162279;-1.0867302;
5;11647;-9.208093;0.38873753;
5;11700;-9.069139;2.0746162;
5;11755;-8.950458;3.4161525;
5;11809;-6.6630936;4.1561556;
5;11861;-5.8414955;4.0696797;
5;11913;-4.683222;3.5602753;
5;11965;-4.164068;2.8583884;
5;12017;-2.773438;2.673715;
5;12070;-2.6699705;2.4720256;
5;12122;-3.0742378;2.0854843;
5;12174;-2.517328;2.7373624;
5;12226;-3.3732023;1.8348143;
5;12278;-2.429349;1.7948695;
5;12330;-1.0731984;1.5393981;
5;12380;0.15760472;0.8403522;
5;12432;1.8071362;1.2764897;
5;12485;2.1321955;1.2226969;
5;12536;1.7637441;1.0440533;
5;12587;1.7228976;2.0789454;
5;12638;0.12954497;0.7086589;
5;12691;-0.5843791;0.9235109;
5;12743;1.2617195;0.35322145;
5;12795;2.2824981;-0.030099574;
5;12847;3.8544207;0.061406545;
5;12898;4.9676023;-0.20397256;
5;12950;4.801558;0.09410975;
5;13001;4.5886517;1.3026136;
5;13053;3.0854542;1.1212556;
5;13106;1.115725;1.3093891;
5;13158;0.074596524;0.8048063;
5;13212;-2.3743722;0.75807685;
5;13264;-4.2801623;-0.64633703;
5;13317;-4.632721;-0.38742745;
5;13370;-5.192837;1.1335788;
5;13422;-3.4580789;2.417952;
5;13473;1.633564;7.4248986;
5;13525;-2.9091945;4.415626;
5;13577;2.071224;-1.3388374;
5;13598;-3.927688;-2.4768016;
