Round;Timestamp;AccX;AccY;
8;10;-4.423288;11.536461;
8;30;-3.7689521;2.3204606;
8;80;1.5801731;5.542577;
8;133;-1.9184738;2.602258;
8;184;-1.6945589;1.2051034;
8;235;-1.6465764;1.6345143;
8;287;-2.355945;0.6773871;
8;338;-1.2796448;0.6241736;
8;390;-1.8087798;0.42889073;
8;441;-1.5573616;-0.27505746;
8;493;-3.0583324;-1.1885014;
8;548;-4.704868;-1.3055477;
8;599;-6.16597;-1.3089463;
8;650;-7.3839784;-1.2417179;
8;703;-8.448419;-1.4084755;
8;755;-8.488501;-1.5312009;
8;805;-9.448924;-2.0956676;
8;858;-8.745501;-2.9420948;
8;912;-8.559581;-2.9922485;
8;965;-8.026149;-1.6760148;
8;1017;-7.113914;0.23906666;
8;1068;-5.833041;1.6890999;
8;1120;-3.9013352;3.0880175;
8;1171;-1.9107938;3.5796394;
8;1223;-0.41919565;3.5294437;
8;1276;0.04720726;2.688254;
8;1329;0.36495093;2.226896;
8;1382;0.21617365;2.2592704;
8;1434;0.28701192;2.476267;
8;1485;0.25443214;2.4813724;
8;1535;0.8138088;2.0790274;
8;1587;1.9349649;2.0314386;
8;1641;1.9886043;2.5215898;
8;1696;1.711338;1.9733238;
8;1749;1.4623629;1.759275;
8;1803;1.2084407;2.4427717;
8;1855;0.4414929;2.0017266;
8;1906;-0.23042892;1.3563691;
8;1957;-0.9181368;1.483697;
8;2008;2.205463;0.099821545;
8;2061;2.4739208;-0.29264393;
8;2115;4.800508;-1.4917057;
8;2167;6.8290725;-2.508346;
8;2221;7.683916;-2.745855;
8;2276;9.014364;-3.628255;
8;2328;8.945021;-3.5846558;
8;2381;9.96486;-2.1838572;
8;2434;11.374698;-2.4806514;
8;2486;12.399978;-1.9223554;
8;2538;12.795184;-1.4373451;
8;2590;12.229669;-0.7674152;
8;2640;9.881821;0.27798235;
8;2692;8.345585;1.6108418;
8;2743;5.8898296;3.3695061;
8;2795;4.405547;4.553537;
8;2848;1.0498401;5.0373416;
8;2901;0.6024339;4.141597;
8;2954;-1.6876541;3.495475;
8;3008;-3.1510515;2.881229;
8;3061;-4.431625;2.2607887;
8;3114;-3.5489779;2.6818697;
8;3166;-2.4172614;3.0362809;
8;3220;-2.3017452;2.6595125;
8;3274;-2.5802302;2.2310467;
8;3327;-3.3284059;1.6629035;
8;3378;-4.7573295;1.2733731;
8;3431;-6.1047983;1.4076983;
8;3483;-6.5976715;0.8760125;
8;3534;-5.27478;1.4729968;
8;3585;-4.2698674;1.8077196;
8;3636;-3.1703947;1.6894296;
8;3686;-1.7004709;1.0146494;
8;3737;-1.0597067;1.4843367;
8;3788;-1.3019524;1.1074395;
8;3840;-1.5449525;0.39753821;
8;3891;-0.8666889;-0.2897948;
8;3945;1.391972;-0.8164093;
8;3998;3.4750516;-1.0106381;
8;4050;6.0245714;-1.4723895;
8;4104;7.9511952;-2.313454;
8;4155;8.761406;-1.8245009;
8;4207;12.25384;-2.223433;
8;4258;11.532347;-2.3658187;
8;4311;14.052695;-1.544367;
8;4363;14.81348;-1.6301228;
8;4414;14.496144;-1.4116879;
8;4464;12.462912;-0.14644943;
8;4515;10.468277;0.44179553;
8;4567;8.060458;1.376156;
8;4619;7.3920455;2.8878956;
8;4671;3.0410569;3.611819;
8;4722;3.5533721;3.9308481;
8;4775;2.9713535;3.0340276;
8;4827;4.2649684;2.1049647;
8;4877;4.183032;1.8144214;
8;4927;5.707963;1.0256273;
8;4980;6.6579804;0.44609988;
8;5032;6.1518116;0.6941816;
8;5085;5.1942973;1.3292223;
8;5137;5.140697;0.9509084;
8;5187;5.4922147;-0.87245435;
8;5240;5.9434724;-0.099244304;
8;5294;6.222145;-0.04301687;
8;5346;6.1526837;0.39765728;
8;5399;6.453094;0.8706333;
8;5452;3.6464558;0.6348492;
8;5506;1.7599459;1.0451034;
8;5560;-0.97771597;0.45399767;
8;5611;-2.7545943;-2.0371432;
8;5662;-4.3840203;-1.6941061;
8;5714;-6.369313;-2.6105108;
8;5765;-6.8768973;-2.4224515;
8;5818;-7.740463;-1.3190643;
8;5870;-10.638616;-2.353803;
8;5923;-11.146054;-2.361882;
8;5976;-11.844885;-1.7238294;
8;6027;-11.366292;-3.1227708;
8;6079;-9.937501;-2.5435772;
8;6132;-9.051207;-1.7197021;
8;6185;-5.6707664;0.04379728;
8;6237;-4.016334;2.8231833;
8;6289;-3.148997;3.7235641;
8;6342;-2.755723;3.976592;
8;6394;-3.64923;3.8808415;
8;6444;-4.7643356;3.2753372;
8;6495;-5.6163135;3.3605022;
8;6547;-6.1126933;2.7267802;
8;6600;-4.905849;2.5952804;
8;6652;-3.7819731;3.4748251;
8;6704;-2.198236;2.9582255;
8;6756;-1.4204965;2.6076653;
8;6811;-0.96194154;1.7974349;
8;6863;-0.5549697;1.3854415;
8;6914;-0.38799536;2.1932554;
8;6965;-0.16028921;1.7947234;
8;7016;-0.92813975;1.7974182;
8;7068;-2.1815085;1.2364571;
8;7121;-3.8449388;-1.7327791;
8;7174;-6.323795;-1.884443;
8;7226;-9.040301;-2.7580423;
8;7278;-10.260076;-2.3782823;
8;7333;-10.241837;-0.7747968;
8;7384;-10.49324;-0.8429952;
8;7435;-10.087961;-0.51109153;
8;7486;-9.849095;-1.6701423;
8;7539;-9.743954;-3.3938463;
8;7591;-9.550222;-1.2708391;
8;7643;-10.420458;-0.2335132;
8;7694;-9.588277;2.384747;
8;7744;-9.234853;3.8640995;
8;7797;-7.6746254;4.278646;
8;7848;-5.760894;5.1206594;
8;7901;-3.775955;4.7705894;
8;7953;-2.6661494;3.537185;
8;8006;-1.1123191;3.813308;
8;8060;-0.64564586;1.8758383;
8;8113;0.20460576;1.8676578;
8;8165;-1.0625374;-0.28677863;
8;8217;-0.48080954;-0.1636731;
8;8267;-0.6989805;0.7332747;
8;8318;-0.0988993;1.1620721;
8;8369;-0.9632755;1.7901914;
8;8421;-0.8192171;2.694817;
8;8474;-1.050447;1.8043752;
8;8525;-1.9999303;1.2885275;
8;8578;-5.092404;-0.96791255;
8;8630;-6.2331753;-1.2984843;
8;8682;-7.178246;-1.7490462;
8;8733;-8.823094;-3.0224712;
8;8784;-9.321233;-2.704682;
8;8834;-10.301065;-2.9200075;
8;8888;-10.547069;-2.0976875;
8;8942;-9.662955;-1.8627844;
8;8995;-10.622664;-2.3601336;
8;9048;-8.939351;-1.6037244;
8;9100;-7.7806826;-0.060121562;
8;9154;-6.6150327;0.3119686;
8;9207;-4.7638283;1.3245894;
8;9260;-4.5018945;1.6169846;
8;9312;-2.382521;3.2197409;
8;9365;-1.9630383;2.621084;
8;9418;-1.0532;1.4695754;
8;9470;1.2468951;1.7174944;
8;9522;0.24079387;1.2266604;
8;9574;-0.36113018;0.9513585;
8;9625;-1.6096513;0.41395652;
8;9678;-3.4894698;0.4813247;
8;9732;-5.453439;1.5624528;
8;9785;-7.2991805;1.8359443;
8;9838;-4.883043;2.1595109;
8;9889;-1.9178249;1.8103056;
8;9941;1.7063603;0.37713963;
8;9994;5.2282557;-1.0840781;
8;10045;8.367014;-2.715831;
8;10097;11.077274;-2.932867;
8;10150;11.668418;-2.4434185;
8;10204;11.684553;-1.4983484;
8;10258;12.760147;-0.99016833;
8;10310;12.27974;-0.9138668;
8;10363;13.0801325;-0.8433394;
8;10416;14.205282;-2.099634;
8;10470;12.743073;-1.9661143;
