Round;Timestamp;AccX;AccY;AccZ;Acc Vector a;
0;07:01:54:335;1.9883845;-0.14963761;9.228451;9.441417967126572;
0;07:01:54:345;-0.8511387;0.20231004;8.5700445;8.614582349292064;
0;07:01:54:355;3.040636;0.5327099;9.672575;10.15322408348948;
0;07:01:54:365;0.79128367;0.11252748;11.830948;11.857913926178755;
0;07:01:54:375;-3.881001;-1.9931729;13.278243;13.976646563819301;
0;07:01:54:385;0.24301147;-0.50517654;8.947132;8.964676520090576;
0;07:01:54:396;-0.5554548;-0.39983168;10.955867;10.977222789304024;
0;07:01:54:406;-0.47644615;-1.4520833;10.788273;10.895980065684633;
0;07:01:54:416;-1.1348516;-1.9405005;8.477868;8.770842225228074;
0;07:01:54:426;-0.4165911;-2.610877;12.193669;12.477011331548038;
0;07:01:54:436;3.0418332;-1.4065934;11.830948;12.296445652447447;
0;07:01:54:446;-0.8331822;-1.3754689;11.765107;11.874503998687429;
0;07:01:54:457;-0.9684546;-0.8774749;10.641029;10.7209779965104;
0;07:01:54:467;3.0897174;-0.7015011;9.058462;9.596571914224517;
0;07:01:54:476;0.8571242;-2.4181437;10.839748;11.139220332422633;
0;07:01:54:486;0.21188685;0.18315643;8.038532;8.043410301593793;
0;07:01:54:496;0.62728083;-2.15957;12.970588;13.164093796327784;
0;07:01:54:507;0.81283146;-1.2617443;9.836577;9.950424522659942;
0;07:01:54:518;-0.3890578;0.29328972;9.153033;9.165991694713595;
0;07:01:54:529;-0.2633622;0.11372458;8.935161;8.9397644162127;
0;07:01:54:540;1.9129672;-1.697489;10.471041;10.778850078222122;
0;07:01:54:551;-1.0941502;-2.2230163;11.832145;12.088780370237675;
0;07:01:54:562;-0.8750807;-1.899799;12.824541;12.993993104951358;
0;07:01:54:572;0.90500826;-0.9684546;11.143812;11.222365622868463;
0;07:01:54:583;-0.18914193;-0.21068975;9.184157;9.18852051756744;
0;07:01:54:593;-1.9093759;-1.1133038;10.43034;10.661948909135498;
0;07:01:54:604;-0.700304;-0.7529764;9.004593;9.063117065468305;
0;07:01:54:614;0.260968;-2.554613;10.492589;10.802248642973781;
0;07:01:54:625;-0.24420857;-2.256535;12.460623;12.665650444089913;
0;07:01:54:635;1.460463;-0.29807812;9.500193;9.616416373430775;
0;07:01:54:645;-0.62847793;-0.2705448;12.356475;12.375405044862736;
0;07:01:54:655;0.23582886;0.34237084;8.911219;8.92091121244638;
0;07:01:54:665;-1.1133038;-2.360683;11.528081;11.81985293224259;
0;07:01:54:675;-0.021547815;-1.0570401;9.059659;9.121141427873248;
0;07:01:54:686;0.19273324;-2.552219;11.723208;11.999357206294754;
0;07:01:54:697;2.7868507;-1.8435353;11.611878;12.083082595503749;
0;07:01:54:708;-0.7170634;1.2425907;10.243592;10.343567814908043;
0;07:01:54:719;0.6823475;-0.050278235;10.783484;10.805168356300971;
0;07:01:54:729;1.3467385;-2.5306711;12.984953;13.297631785712765;
0;07:01:54:739;-1.3383588;-1.6603789;10.827777;11.035797132938562;
0;07:01:54:749;-0.8750807;0.0047884034;9.287108;9.328246047162684;
0;07:01:54:760;0.8583213;-0.16759412;7.502231;7.553030848202361;
0;07:01:54:770;1.7489643;-2.019509;10.984597;11.30480729193182;
0;07:01:54:781;-0.688333;-1.6651673;11.130644;11.2755406692013;
0;07:01:54:799;-0.94690675;0.9923966;8.433576;8.544394849818762;
0;07:01:54:810;-0.89303726;-0.80325466;10.811018;10.877538625884865;
0;07:01:54:821;-0.38307226;-1.8435353;10.588357;10.754472024142627;
0;07:01:54:832;0.81402856;-2.7485435;10.890026;11.260985711487958;
0;07:01:54:843;-1.1707647;-1.7717092;11.026496;11.229125259313633;
0;07:01:54:853;0.5231331;-0.5291186;9.688137;9.71666790900596;
0;07:01:54:863;-0.025139118;-2.0590134;11.416751;11.60096470997772;
0;07:01:54:874;0.59735334;-2.1021092;9.259575;9.513959566644278;
0;07:01:54:884;-1.3826514;-1.7561469;9.743204;9.99628913691421;
0;07:01:54:894;0.21188685;1.6041151;9.400833;9.53906409961084;
0;07:01:54:907;2.243367;-1.7154455;11.514913;11.856165676591283;
0;07:01:54:918;1.389834;-0.4405331;11.273099;11.366990172256324;
0;07:01:54:927;0.24061728;-1.1719618;10.469844;10.53797982821486;
0;07:01:54:937;-0.46567222;-0.4381389;8.445546;8.469714345607613;
0;07:01:54:948;-1.0534488;-1.4389153;9.770737;9.932145889618026;
0;07:01:54:958;0.8379706;-2.1140802;11.013328;11.245662276804568;
0;07:01:54:969;-0.23822308;-0.11133038;9.67018;9.673754976189725;
