Round;Timestamp;AccX;AccY;
0;11;4.173094;-4.280833;
0;27;-0.12210426;-1.460463;
0;68;2.054225;-1.8902222;
0;108;-0.85083944;0.7592613;
0;149;-1.4006081;-0.62458736;
0;190;1.622371;-0.5374983;
0;231;0.2879028;-0.33548757;
0;271;3.2644942;0.037708655;
0;313;-0.50757074;-1.2632407;
0;357;0.31334117;-0.42646718;
0;399;0.51056355;-0.55934536;
0;441;-0.6542156;0.7781155;
0;481;-0.7646482;-1.4853029;
0;527;0.4037223;0.57969606;
0;571;-0.9750386;-0.25737667;
0;613;0.4016273;1.2063785;
0;654;1.4440029;-0.317531;
0;694;-0.23253691;-0.68444246;
0;735;0.096965075;-0.22894554;
0;778;0.15203184;-0.5820903;
0;819;1.1584945;-0.01825577;
0;861;-0.6368576;-1.041777;
0;905;1.2934675;-0.36272156;
0;948;-0.21278468;0.55964464;
0;989;2.1490953;-0.20350718;
0;1031;-1.9497781;-0.7754221;
0;1073;-1.3769653;0.81911623;
0;1115;-6.904578;-2.753631;
0;1157;-7.3663597;-4.0737343;
0;1201;-7.664139;1.5427637;
0;1244;-8.371626;-1.8755578;
0;1287;-7.53156;-0.9256582;
0;1330;-7.9074497;-1.052551;
0;1372;-7.4684124;-0.29089555;
0;1414;-7.0955157;0.2825158;
0;1457;-5.6982;-0.67426705;
0;1499;-5.811326;-1.5738884;
0;1541;-3.4715927;-0.7966706;
0;1581;-4.578911;-1.0878654;
0;1623;-2.9317;-2.371756;
0;1665;-0.7607577;-0.5162498;
0;1707;-5.4863133;-0.95588493;
0;1750;-1.0474632;-0.08409636;
0;1792;-1.839046;-1.170166;
0;1835;-1.7582419;-0.06165068;
0;1877;0.9124901;-0.3238158;
0;1918;0.83827;0.19572604;
0;1959;-1.5556326;0.40581718;
0;2001;-0.8224083;-0.8454524;
0;2044;-1.546355;-0.9388263;
0;2085;-0.45250404;0.659004;
0;2127;-3.1432874;-0.17148466;
0;2169;-3.9384618;1.5930419;
0;2211;-4.73184;-1.5167267;
0;2255;-2.920926;0.18375498;
0;2297;-6.4436946;0.28520927;
0;2339;-5.671265;-1.5664065;
0;2381;-4.6321816;0.56772506;
0;2423;-4.793791;-0.61530983;
0;2466;-5.805939;-1.4909892;
0;2508;-6.0046577;-1.0031705;
0;2549;-5.5129485;-0.35314474;
0;2590;-7.715315;-0.24929622;
0;2632;-7.0114193;-0.9504981;
0;2674;-6.5367694;-1.2485762;
0;2716;-7.6925697;-0.60124385;
0;2758;-6.0010667;-1.493084;
0;2799;-5.922357;-0.31064767;
0;2841;-5.7260323;-0.6844424;
0;2881;-6.1938;-0.5336077;
0;2923;-8.591593;-1.1650784;
0;2965;-5.030517;-0.3229179;
0;3009;-5.1933227;0.13078326;
0;3050;-4.0429087;-1.1139023;
0;3091;-5.271434;-0.96665895;
0;3135;-3.2270846;0.6928221;
0;3177;-3.4665048;-0.21158749;
0;3220;0.29568386;-1.1043255;
0;3264;-1.1357493;-0.7392098;
0;3306;-0.9552865;0.19812012;
0;3348;-0.8212111;-0.6907271;
0;3390;-1.7875707;-1.5454571;
0;3433;0.22714984;-2.0350714;
0;3475;0.014664531;-0.48662138;
0;3516;-0.8649054;-1.371279;
0;3558;3.97228;1.2779052;
0;3599;0.52552736;-0.302268;
0;3640;0.6075287;0.041599233;
0;3682;-0.29179335;-2.5830445;
0;3726;0.09546876;0.42437226;
0;3769;0.54468083;-1.0256162;
0;3810;-0.34177232;0.46178162;
0;3850;-3.0657754;0.1505354;
0;3891;-0.28520936;-0.525228;
0;3934;1.1489177;0.521936;
0;3975;3.76159;0.32890347;
0;4016;3.3515832;-0.079307914;
0;4057;6.930316;-1.3266871;
0;4099;8.203433;-1.0914567;
0;4140;7.558794;-0.99299514;
0;4185;7.647679;-1.7935565;
0;4227;6.2102604;-1.3135189;
0;4268;7.5851297;-0.47734398;
0;4310;4.633379;-0.9226655;
0;4352;5.22744;0.7900866;
0;4395;2.3403323;-1.9590555;
0;4437;-0.43574467;-0.4321534;
0;4479;-0.45280343;0.4914099;
0;4520;-1.0648212;0.38426936;
0;4564;3.574543;-0.8310873;
0;4609;4.325425;-0.59645545;
0;4651;3.5338416;0.5126584;
0;4694;2.7356746;-2.3633764;
0;4736;3.4006643;0.81552494;
0;4777;2.8915968;0.25767595;
0;4818;-3.4284966;-0.36421794;
0;4861;2.8517933;-1.487697;
0;4907;4.0647554;0.3779846;
0;4948;-1.3937247;-0.70000476;
0;4991;0.10145426;-1.0806828;
0;5033;1.3581109;0.01825577;
0;5075;-0.6985083;0.3639186;
0;5116;5.005677;0.12090722;
0;5158;2.9870658;0.561141;
0;5201;-0.17836803;0.2843114;
0;5245;-2.472911;-1.1791443;
0;5285;-2.2221184;-0.6329671;
0;5326;-3.3698387;-1.1985972;
0;5369;-4.959589;1.2485762;
0;5411;-4.9631796;0.5021838;
0;5453;-4.333804;-1.9698294;
0;5496;-6.18542;-0.93433726;
0;5539;-5.807436;-1.0214263;
0;5582;-6.8330517;-0.47734392;
0;5625;-5.33907;-0.12509705;
0;5669;-3.3108819;-1.7546506;
0;5712;-2.3481133;-1.2868834;
0;5753;-3.0113072;0.35733458;
0;5795;0.07900868;-0.3306991;
0;5837;-2.5148096;-0.07601589;
0;5879;-0.046387643;0.20679921;
0;5920;1.4413095;-2.317288;
0;5962;-1.5023615;0.15113398;
0;6005;1.4107835;-1.3676877;
0;6048;-3.4596214;-0.09546879;
0;6090;-2.4854808;0.25827456;
0;6133;-6.156091;-0.4782418;
0;6176;-6.9916677;-0.28281504;
0;6217;-7.1182613;-0.70868367;
0;6258;-7.617153;-0.71855986;
0;6298;-4.685453;-1.543063;
0;6339;-10.043077;-2.6803088;
0;6381;-6.8632784;1.2572552;
0;6424;-10.450391;-1.38744;
0;6467;-6.268319;-2.75423;
0;6510;-9.590573;-0.64194524;
0;6551;-10.258555;-0.9624691;
0;6593;-6.4981627;-1.6600796;
0;6634;-8.625112;-2.0470424;
0;6674;-7.4019737;-1.3186066;
0;6717;-6.8486137;-1.1097124;
0;6759;-7.6584525;-0.6769606;
0;6801;-7.5959044;-1.9557636;
0;6843;-7.5626845;-0.8759786;
0;6885;-3.5631707;-1.0163386;
0;6928;-5.715558;-1.3440449;
0;6970;0.040402174;1.1468227;
0;7013;-1.2398973;1.1632828;
0;7056;-0.093972474;-0.30346504;
0;7098;-0.013168037;-0.9911995;
0;7141;2.1218612;0.32501292;
0;7184;0.58987147;-0.18315643;
0;7226;0.789488;-0.19602528;
0;7267;3.268684;-1.335366;
0;7309;0.14275426;1.0705074;
0;7350;-2.008436;-2.7437553;
0;7392;-1.2111669;0.6018424;
0;7436;0.13317743;-0.5907693;
0;7479;-1.3790601;0.21697453;
0;7521;-1.4715362;-1.906383;
0;7563;0.79726917;0.27503383;
0;7606;-2.8179753;-1.1058218;
0;7648;-0.8029555;-1.3230958;
0;7690;1.1791443;0.35015202;
0;7731;0.6206968;-1.0366893;
0;7773;-0.01885438;0.7873931;
0;7816;-2.0590134;-1.3578116;
0;7857;0.54887074;0.23253685;
0;7899;-0.19991586;-0.892738;
0;7941;-3.0514102;-0.4899135;
0;7984;2.4447792;0.32621002;
0;8026;-1.5975311;-0.31932664;
0;8068;-4.213795;-0.9816227;
0;8110;-0.094571024;-1.1902175;
0;8152;-1.7603368;-0.046986178;
0;8194;-1.2719195;-0.12449846;
0;8237;-2.3950994;-0.0011970699;
