Round;Timestamp;AccX;AccY;
0;04:03:43:626;-5.825093;3.2501287;
0;04:03:43:637;-5.825093;3.2501287;
0;04:03:43:647;-0.9600749;4.6232033;
0;04:03:43:657;3.3614593;-2.1535845;
0;04:03:43:667;8.602366;4.355053;
0;04:03:43:677;-0.6488287;4.7022123;
0;04:03:43:688;-4.175488;1.3012487;
0;04:03:43:698;-5.931635;5.069722;
0;04:03:43:708;-2.9963434;3.1256304;
0;04:03:43:718;4.485537;1.4449008;
0;04:03:43:729;5.0421886;2.6527755;
0;04:03:43:740;-1.2282255;2.622848;
0;04:03:43:750;0.61530983;2.292448;
0;04:03:43:761;0.5315128;2.789245;
0;04:03:43:772;-1.7154455;4.9069166;
0;04:03:43:783;3.9085343;2.005144;
0;04:03:43:794;3.1902738;1.1013328;
0;04:03:43:805;-0.06943185;0.9516952;
0;04:03:43:816;0.78050977;5.0182467;
0;04:03:43:827;5.555745;6.9838862;
0;04:03:43:837;-4.5980644;2.4672248;
0;04:03:43:847;2.505532;3.3602622;
0;04:03:43:857;7.7548194;0.6548142;
0;04:03:43:867;-8.3629465;-1.6591818;
0;04:03:43:877;-1.412579;4.510676;
0;04:03:43:888;3.240552;2.4384944;
0;04:03:43:899;4.4125137;2.7150247;
0;04:03:43:909;4.6339774;1.8567034;
0;04:03:43:919;1.9656396;1.4305356;
0;04:03:43:929;-10.68652;-1.9213469;
0;04:03:43:938;3.3794158;4.220978;
0;04:03:43:948;6.730101;3.2872388;
0;04:03:43:958;-1.2162545;3.7588966;
0;04:03:43:968;2.634819;0.6488287;
0;04:03:43:978;0.664391;2.790442;
0;04:03:43:988;2.445677;-0.39863458;
0;04:03:43:998;-0.93852705;-0.80804306;
0;04:03:44:008;-3.681085;-2.3187842;
0;04:03:44:018;-2.5510218;5.0781016;
0;04:03:44:028;-0.29209262;5.523423;
0;04:03:44:039;3.2345665;1.1372458;
0;04:03:44:054;0.2669535;-3.6703112;
0;04:03:44:064;3.6475663;0.25139117;
0;04:03:44:074;-4.8602295;2.0219033;
0;04:03:44:084;0.11133038;4.724957;
0;04:03:44:094;5.0493712;2.7748797;
0;04:03:44:105;0.8714894;0.5506664;
0;04:03:44:115;2.8862102;-0.47405192;
0;04:03:44:125;-0.49799395;-3.6822822;
0;04:03:44:136;-3.5781345;2.8000188;
0;04:03:44:146;1.6376339;7.3765354;
0;04:03:44:161;5.234922;6.257246;
0;04:03:44:171;-6.6175733;-1.1252748;
0;04:03:44:181;-0.5746084;-3.6391866;
0;04:03:44:191;2.6755204;-4.6040497;
0;04:03:44:202;2.8574798;-0.4261679;
0;04:03:44:213;1.79206;2.4049757;
0;04:03:44:224;0.10534488;4.6782703;
0;04:03:44:234;-3.489549;1.6328455;
0;04:03:44:244;7.741651;5.1690817;
0;04:03:44:254;-6.029797;0.049081136;
