Round;Timestamp;AccX;AccY;AccZ;Acc Vector a;
1;07:02:33:792;0.20949265;-0.30885202;10.200497;10.207321262144776;
1;07:02:33:803;0.24301147;-0.32441434;10.287885;10.295866527578479;
1;07:02:33:813;0.20590134;-0.31364042;10.269928;10.276778805500657;
1;07:02:33:824;0.19871874;-0.3196259;10.279505;10.286392363646582;
1;07:02:33:835;0.22026655;-0.30406362;10.287885;10.294733452850267;
1;07:02:33:845;0.23223756;-0.30406362;10.26514;10.272267414949743;
1;07:02:33:855;0.22505496;-0.31124622;10.241198;10.248397329687625;
1;07:02:33:866;0.22266077;-0.31483752;10.291476;10.298697928190402;
1;07:02:33:876;0.21787235;-0.33399114;10.296265;10.30398411407194;
1;07:02:33:887;0.19991584;-0.32321724;10.291476;10.298490869276446;
1;07:02:33:897;0.22146365;-0.31244332;10.266336;10.273477230792945;
1;07:02:33:910;0.21906945;-0.30286652;10.266336;10.273138957164122;
1;07:02:33:920;0.22744916;-0.34715924;10.2495775;10.257976870589008;
1;07:02:33:931;0.20829555;-0.30885202;10.266336;10.27309328380093;
1;07:02:33:942;0.20829555;-0.29209262;10.257957;10.264229178792025;
1;07:02:33:951;0.20470424;-0.320823;10.241198;10.248265933848463;
1;07:02:33:961;0.21068975;-0.320823;10.230424;10.237621369067462;
1;07:02:33:971;0.22505496;-0.30286652;10.254366;10.261306109661279;
1;07:02:33:981;0.22026655;-0.31244332;10.250774;10.257900263809628;
1;07:02:33:992;0.22385786;-0.3196259;10.267534;10.274946790868349;
1;07:02:34:003;0.21068975;-0.31603462;10.287885;10.294893899067945;
1;07:02:34:014;0.21547815;-0.30047232;10.254366;10.26102989158667;
1;07:02:34:024;0.20829555;-0.32680854;10.25676;10.264078659576828;
1;07:02:34:035;0.21906945;-0.3184288;10.279505;10.286768768390584;
1;07:02:34:046;0.22505496;-0.30166942;10.266336;10.273233273873132;
1;07:02:34:057;0.21188685;-0.33279404;10.2495775;10.257167636099112;
