Round;Timestamp;AccX;AccY;AccZ;Acc Vector a;
0;07:00:36:518;0.272939;-0.18435353;11.7782755;11.782879218416069;
0;07:00:36:529;0.7302315;1.8471266;10.92594;11.105010858811278;
0;07:00:36:539;-1.7932571;0.7398083;10.710462;10.884717436361571;
0;07:00:36:549;-0.015562311;6.227319;7.0784574;9.427846657776051;
0;07:00:36:560;-4.939238;1.7932571;10.817003;12.025780640956913;
0;07:00:36:570;6.8689647;3.107674;12.597093;14.680839164510274;
0;07:00:36:580;-0.11851298;-3.3267434;19.037495;19.326341526699785;
0;07:00:36:590;-0.22625206;3.9671922;11.306618;11.984548793761034;
0;07:00:36:601;-1.3012487;3.881001;7.2245035;8.303545495621227;
0;07:00:36:611;-7.4723034;-1.673547;10.94629;13.358792476334875;
0;07:00:36:622;3.4560301;2.9137435;9.928755;10.909363572730157;
0;07:00:36:632;5.342661;-0.33638534;9.370906;10.792175595177667;
0;07:00:36:642;2.5450363;2.6300306;9.78989;10.451613335436619;
0;07:00:36:653;3.3135753;3.3159695;10.460267;11.462662164670439;
0;07:00:36:662;-2.3786395;1.4317327;7.4375877;7.9388597179838225;
0;07:00:36:673;-5.1020436;0.2633622;12.137405;13.168781609626278;
0;07:00:36:683;-3.4799721;1.1575965;4.1276035;5.521534809196617;
0;07:00:36:693;0.94451255;0.18435353;14.79497;14.826234011569502;
0;07:00:36:704;5.9292407;5.0984526;12.166136;14.462537053620425;
0;07:00:36:714;-3.098097;0.33399114;7.735666;8.339681369174452;
0;07:00:36:724;-2.396596;-2.4827871;14.18325;14.597002928917838;
0;07:00:36:735;-0.7673417;-0.36152446;10.247183;10.282230597114912;
0;07:00:36:745;2.919729;2.7736826;9.109938;9.960376439468439;
0;07:00:36:755;-3.8055837;-0.4345476;8.1797905;9.03218005186222;
0;07:00:36:766;-1.4891934;-4.474763;12.543222;13.400508335776914;
0;07:00:36:776;2.5821466;-0.20949265;12.735956;12.996766495211595;
0;07:00:36:786;-0.11492168;-1.9740193;8.177396;8.41307091780798;
0;07:00:36:796;-6.227319;-2.8095956;8.773552;11.119736358481207;
0;07:00:36:806;5.16549;0.34715924;11.269507;12.401798708496067;
0;07:00:36:817;3.6248214;1.6340426;7.867347;8.815019828960168;
0;07:00:36:827;-5.7760115;-4.8482585;12.318168;14.443170664123851;
0;07:00:36:837;-1.6436194;-2.195483;13.582306;13.856430687111265;
0;07:00:36:848;-0.8439561;0.09696517;8.184579;8.228547844777294;
0;07:00:36:859;-4.2042184;-3.8714242;10.0508585;11.562142361445309;
0;07:00:36:869;1.6986861;0.5566519;5.554548;5.835100433086733;
0;07:00:36:879;6.0621185;-0.9600749;11.079168;12.66566249146314;
0;07:00:36:890;2.991555;1.3754689;9.296685;9.862538647787474;
0;07:00:36:900;-3.7181952;-1.8124107;11.443087;12.16774553366688;
0;07:00:36:911;-2.219425;-4.1802764;12.673707;13.528614377770618;
0;07:00:36:921;1.2485762;-2.3570917;12.160151;12.449260423133891;
0;07:00:36:932;4.619612;0.85473;7.597999;8.933138977138062;
0;07:00:36:948;3.6523547;1.5466543;8.06008;8.983135104661054;
0;07:00:36:959;2.4791958;-3.5051112;10.241198;11.104699289646549;
0;07:00:36:970;1.2677298;-1.1025299;9.038112;9.192941312926465;
0;07:00:36:981;-0.8870517;-1.9309237;10.704475;10.913345957822338;
0;07:00:36:992;-2.7868507;0.016759412;9.52174;9.921206762684148;
0;07:00:37:003;1.067814;-1.2964603;8.403648;8.569850912677964;
0;07:00:37:013;4.185065;0.18195933;9.081207;10.000809827438468;
0;07:00:37:024;3.3554738;-0.90859956;14.60463;15.012660977455777;
0;07:00:37:034;-1.4305356;-1.2210429;9.856929;10.034760523410961;
0;07:00:37:046;-2.1871033;0.521936;7.043741;7.393925065122877;
0;07:00:37:057;-1.0737995;0.7230489;9.688137;9.774243852877204;
0;07:00:37:068;0.8750807;0.05746084;7.3190746;7.371426249870197;
0;07:00:37:079;6.367379;-1.1623849;12.052411;13.680470512285021;
0;07:00:37:090;-2.7401638;0.80205756;7.73806;8.247991606418546;
0;07:00:37:101;-5.9603653;-1.340753;7.8410106;9.940071588945392;
0;07:00:37:111;3.3267434;-1.5813702;13.044808;13.554887313909084;
0;07:00:37:122;1.7429788;-2.148796;11.249157;11.58442218154507;
0;07:00:37:133;-0.8463503;0.2621651;7.207744;7.261997950102638;
0;07:00:37:143;0.2657564;-0.11611878;8.572439;8.577343625472492;
0;07:00:37:154;-1.2797008;-1.7310078;9.81503;10.048325310853265;
0;07:00:37:167;3.0538042;-1.4676456;11.125855;11.63032065424285;
0;07:00:37:178;-1.4149733;-1.1456255;8.644265;8.833907726494251;
0;07:00:37:189;-3.5410242;-1.5801731;9.105149;9.896440625211664;
0;07:00:37:200;-1.1875241;-0.4201824;9.01776;9.105315414571212;
0;07:00:37:211;-2.6312277;-3.8235402;12.419921;13.258855775281914;
0;07:00:37:221;2.0530279;-1.2078748;9.560047;9.852328773603913;
0;07:00:37:232;3.4943373;-0.8331822;8.6574335;9.373139463819106;
0;07:00:37:242;1.4700398;0.37349546;12.218808;12.312586750170281;
0;07:00:37:253;-0.59615624;-1.2629414;11.924321;12.00582617151135;
0;07:00:37:263;-0.6464345;-1.7058687;11.711238;11.852466284754831;
0;07:00:37:273;-3.8379054;-0.4237737;10.767922;11.43928555585183;
0;07:00:37:284;-0.47046062;-0.9876082;8.475474;8.545780537214513;
0;07:00:37:294;-0.8810662;0.12808979;12.428301;12.46015010247356;
0;07:00:37:304;3.3650506;1.5490485;11.038467;11.64349075987074;
0;07:00:37:314;6.909666;-0.79367787;11.907562;13.789976510075624;
0;07:00:37:325;-4.629189;-1.6208745;10.620679;11.69852290814622;
0;07:00:37:335;-4.4448357;-1.1563994;5.7855883;7.386937969793714;
0;07:00:37:346;-1.1288661;-1.2485762;9.31105;9.461973680097168;
0;07:00:37:356;2.136825;-1.2689269;11.230003;11.501702887465118;
0;07:00:37:367;0.2669535;0.5434838;13.087904;13.101903156908458;
0;07:00:37:378;1.0726024;0.60693014;10.548853;10.620599531072342;
0;07:00:37:389;3.776853;0.15442601;8.702923;9.48837894595134;
0;07:00:37:400;-3.2477345;-2.5498247;10.043676;10.85931949738514;
0;07:00:37:411;-0.06823475;-1.1695676;8.8777;8.95466896045891;
0;07:00:37:421;1.7980455;-2.5031378;10.724827;11.158878818100446;
0;07:00:37:432;0.2885013;0.94570965;8.91481;8.96947261012645;
0;07:00:37:442;2.207454;-1.5454572;11.355699;11.671040251065548;
0;07:00:37:453;0.9876082;-1.2126632;8.497022;8.639751259084237;
0;07:00:37:465;-1.7345991;-3.8391025;11.659762;12.397483668807931;
0;07:00:37:474;-3.0502129;-0.2645593;6.3985043;7.0932818691040715;
0;07:00:37:485;1.8411411;-0.59256494;10.82658;10.997989470803395;
0;07:00:37:495;4.900931;-0.33159694;9.066842;10.311969165433325;
0;07:00:37:506;-1.5849615;-1.2006922;9.181764;9.39460230937263;
0;07:00:37:517;-0.2777274;-0.89782566;14.316129;14.34694262110371;
0;07:00:37:527;1.436521;-0.06703765;8.173804;8.299346842976231;
0;07:00:37:537;0.90859956;-1.6807296;7.9990277;8.224040950064625;
0;07:00:37:548;-0.41060558;-0.39384618;6.8186865;6.842382285652971;
0;07:00:37:558;-1.7908629;-2.5222914;11.23958;11.657500090054015;
0;07:00:37:569;-0.16759412;-1.2162545;12.597093;12.656781070069279;
0;07:00:37:579;0.7098808;-0.08738836;10.127473;10.15269769607135;
0;07:00:37:589;4.248511;-0.17238252;10.479421;11.30919181546776;
0;07:00:37:599;2.4073699;0.16998832;9.522937;9.823983440273382;
0;07:00:37:609;-1.8962077;-1.0702082;10.254366;10.482985016373705;
0;07:00:37:620;-3.2489316;-1.780089;10.335769;10.979635287760978;
0;07:00:37:631;0.90141696;-1.7405846;10.9834;11.15693829120209;
0;07:00:37:641;0.79128367;-0.91099375;10.281899;10.352463109407376;
0;07:00:37:652;-0.91338795;-0.3854665;9.056067;9.110171458267041;
0;07:00:37:663;-0.49559975;0.81761986;12.4151325;12.451892901917375;
0;07:00:37:674;1.258153;-0.830788;9.921572;10.035474036424098;
0;07:00:37:685;0.79966336;-0.1340753;9.028535;9.064870800479978;
0;07:00:37:696;-0.89423436;-0.7086837;7.669825;7.754231436033762;
0;07:00:37:707;-0.035913024;-2.0242975;11.8022175;11.974615587025383;
0;07:00:37:717;0.8367735;0.48841715;9.217676;9.268457092472296;
0;07:00:37:728;1.9428947;-0.39025488;11.415554;11.5862858437603;
0;07:00:37:738;0.05626374;-1.1264719;10.212467;10.274560299860465;
