 counter ; timestamp ; amplitude ; accx ; accy ; accz ; magx ; magy ; magz ; gyrx ; gyry ; gyrz ; temp ; act state
329;1521882874;2123;65190;65145;16295;65149;2296;63106;73;65428;65510;0;0
330;1521882874;1781;65157;65180;16298;65127;2277;63083;75;65433;65507;0;0
331;1521882874;1956;65172;65121;16296;65126;2292;63065;66;65439;65501;0;0
332;1521882875;1867;65128;65190;16295;65110;2292;63123;77;65439;65498;0;0
333;1521882875;1912;65200;65093;16356;65137;2285;63103;75;65457;65505;0;0
334;1521882875;2051;65132;65180;16304;65158;2309;63080;68;65438;65491;0;0
335;1521882875;1938;65192;65133;16282;65162;2282;63080;93;65440;65506;0;0
336;1521882875;2146;65159;65151;16325;65148;2271;63079;90;65449;2;0;0
337;1521882875;1854;65154;65161;16328;65147;2284;63099;63;65443;65478;0;0
338;1521882875;2153;65179;65143;16318;65160;2288;63101;85;65455;10;0;0
339;1521882875;1834;65148;65177;16352;65162;2268;63146;91;65444;65512;0;0
340;1521882875;2212;65169;65166;16304;65180;2299;63113;86;65444;65501;0;0
341;1521882876;1800;65183;65151;16310;65134;2266;63090;110;65422;65510;0;0
342;1521882876;1932;65146;65144;16337;65136;2242;63110;42;65450;65486;0;0
343;1521882876;2046;65209;65131;16307;65138;2261;63094;78;65435;65509;0;0
344;1521882876;1891;65107;65173;16315;65128;2284;63103;59;65440;65497;0;0
345;1521882876;2135;65173;65126;16287;65153;2271;63139;81;65455;65499;0;0
346;1521882876;1866;65137;65042;16438;65138;2282;63114;92;65453;65498;0;0
347;1521882876;2088;65187;65192;16229;65165;2269;63132;82;65433;65504;0;0
348;1521882876;1783;65158;65159;16319;65154;2293;63103;73;65424;65511;0;0
349;1521882876;2191;65228;65112;16272;65183;2299;63137;81;65457;65487;0;0
350;1521882876;1795;65145;65155;16306;65152;2289;63091;75;65438;65491;0;0
351;1521882877;1940;65142;65139;16323;65148;2277;63099;66;65455;65529;0;0
352;1521882877;2020;65177;65129;16382;65123;2281;63117;69;65438;65526;0;0
353;1521882877;1897;65148;65181;16318;65166;2317;63057;46;65444;65514;0;0
354;1521882877;2109;65201;65113;16327;65161;2314;63056;69;65463;65513;0;0
355;1521882877;1891;65152;65180;16296;65168;2317;63084;76;65443;65498;0;0
356;1521882877;2152;65175;65135;16343;65150;2316;63082;99;65443;3;0;0
357;1521882877;1808;65165;65151;16305;65128;2341;63112;77;65420;65500;0;0
358;1521882877;2173;65188;65174;16296;65150;2304;63107;100;65458;65485;0;0
359;1521882877;1836;65186;65159;16342;65145;2302;63079;78;65455;65499;0;0
360;1521882877;2213;65125;65173;16305;65140;2282;63118;72;65403;65516;0;0
361;1521882878;2048;65179;65118;16302;65131;2257;63125;91;65424;65508;0;0
362;1521882878;1893;65123;65170;16327;65142;2296;63040;70;65424;65483;0;0
363;1521882878;2050;65173;65114;16388;65159;2285;63093;65;65427;65516;0;0
364;1521882878;1900;65153;65149;16238;65103;2298;63075;55;65441;65501;0;0
365;1521882878;2116;65175;65183;16300;65159;2266;63102;58;65432;65523;0;0
366;1521882878;1901;65185;65134;16298;65164;2282;63131;57;65454;65515;0;0
367;1521882878;2183;65137;65181;16257;65155;2284;63108;105;65445;65508;0;0
368;1521882878;1826;65166;65175;16303;65169;2270;63085;64;65438;65525;0;0
369;1521882878;2203;65154;65175;16271;65150;2275;63102;85;65450;65510;0;0
370;1521882879;2036;65189;65134;16248;65141;2298;63087;110;65431;65535;0;0
371;1521882879;1916;65162;65142;16353;65159;2271;63130;95;65431;65504;0;0
372;1521882879;2087;65151;65158;16306;65180;2286;63113;77;65463;65517;0;0
373;1521882879;1888;65164;65100;16308;65133;2281;63132;77;65444;65524;0;0
374;1521882879;2086;65150;65173;16293;65171;2267;63097;91;65468;65510;0;0
375;1521882879;1906;65247;64905;16688;65123;2270;63092;81;65426;65502;0;0
376;1521882879;2153;65166;65170;16359;65136;2265;63070;150;65411;65514;0;0
377;1521882879;1834;65198;65377;16096;65138;2233;63028;86;65450;65500;0;0
378;1521882879;2218;65229;65150;16377;65128;2279;63048;75;65455;65486;0;0
379;1521882879;2051;64966;65137;16305;65149;2264;63079;81;65403;65533;0;0
380;1521882880;1936;65233;65132;16361;65142;2241;63059;52;65428;65491;0;0
381;1521882880;2047;65118;65192;16356;65153;2235;63076;82;65428;65529;0;0
382;1521882880;1908;65208;65097;16296;65146;2240;63066;76;65418;65523;0;0
383;1521882880;2109;65148;65181;16262;65134;2306;63077;65;65448;65505;0;0
384;1521882880;1896;65227;65214;16244;65125;2301;63108;74;65449;65516;0;0
385;1521882880;2160;65198;65197;16229;65163;2272;63085;97;65449;65493;0;0
386;1521882880;1838;65138;65200;16235;65141;2323;63107;71;65438;65524;0;0
387;1521882880;2185;65211;65085;16387;65128;2296;63088;66;65436;65504;0;0
388;1521882880;1812;65098;65214;16334;65139;2256;63074;79;65449;65500;0;0
389;1521882881;1946;65181;65090;16324;65163;2243;63063;52;65445;65507;0;0
390;1521882881;2065;65169;65149;16311;65191;2276;63052;87;65450;65519;0;0
391;1521882881;1915;64991;64814;16229;65174;2301;63049;33;65478;65484;0;0
392;1521882881;2088;65169;65080;16737;65179;2271;63044;73;65453;65505;0;0
393;1521882881;1896;65019;65110;16279;65147;2263;63045;61;65426;65477;0;0
394;1521882881;2109;65157;65139;16388;65155;2321;63072;57;65469;65519;0;0
395;1521882881;1857;65175;65097;16388;65143;2287;63104;70;65461;65529;0;0
396;1521882881;2163;65142;65128;16244;65210;2286;63076;104;65418;65512;0;0
397;1521882881;1779;65218;65169;16326;65181;2295;63028;30;65412;65495;0;0
398;1521882881;1950;64986;65200;16316;65180;2289;63044;91;65426;65516;0;0
399;1521882882;2047;65200;65156;16311;65190;2288;63077;82;65433;65520;0;0
400;1521882882;1915;65149;65147;16345;65189;2284;63095;41;65426;65509;0;0
401;1521882882;2041;65179;65099;16388;65203;2292;63070;66;65458;65517;0;0
402;1521882882;1909;65140;65165;16297;65161;2295;63072;50;65433;65513;0;0
403;1521882882;2142;65223;65146;16277;65167;2270;63099;41;65446;65509;0;0
404;1521882882;1861;65156;65218;16262;65124;2275;63069;81;65454;65496;0;0
405;1521882882;2171;65173;65145;16329;65144;2250;63058;87;65421;65520;0;0
406;1521882882;1780;65156;65127;16296;65148;2295;63057;92;65426;65502;0;0
407;1521882882;2160;65167;65160;16328;65152;2239;63065;81;65433;65493;0;0
408;1521882882;1909;65157;65111;16362;65132;2258;63048;76;65448;65506;0;0
409;1521882883;1917;65177;65180;16292;65206;2293;63053;66;65430;65523;0;0
410;1521882883;2038;65189;65135;16327;65185;2264;63059;54;65436;65523;0;0
411;1521882883;1905;65134;65184;16357;65182;2266;63062;75;65420;65510;0;0
412;1521882883;2134;65186;65128;16326;65199;2269;63023;99;65417;0;0;0
413;1521882883;1853;65161;65180;16270;65163;2271;63064;64;65420;65514;0;0
414;1521882883;2115;65176;65125;16385;65164;2273;63000;70;65433;65518;0;0
415;1521882883;1809;65140;65173;16301;65198;2237;63024;92;65445;65533;0;0
416;1521882883;2203;65165;65137;16301;65162;2265;63080;83;65454;65490;0;0
417;1521882883;2032;65170;65150;16352;65164;2237;63048;90;65455;65517;0;0
418;1521882884;1914;65171;65154;16305;65186;2264;63090;58;65445;65503;0;0
419;1521882884;2038;65179;65132;16295;65195;2265;63106;68;65433;65511;0;0
420;1521882884;1875;65180;65165;16303;65165;2234;63066;45;65422;65500;0;0
421;1521882884;2113;65166;65146;16295;65173;2261;63072;82;65425;65486;0;0
422;1521882884;1894;65179;65146;16326;65207;2252;63085;77;65438;65502;0;0
423;1521882884;2154;65180;65158;16296;65225;2280;63098;64;65419;65515;0;0
424;1521882884;1824;65166;65182;16293;65166;2259;63101;107;65401;65487;0;0
425;1521882884;2223;65177;65151;16293;65145;2248;63080;68;65447;65506;0;0
426;1521882884;2061;65186;65153;16308;65171;2226;63055;70;65452;65510;0;0
427;1521882884;1947;65144;65154;16315;65182;2269;63044;69;65432;65490;0;0
428;1521882885;2085;65160;65133;16328;65191;2245;63068;86;65447;65515;0;0
429;1521882885;1871;65184;65120;16347;65178;2242;63101;42;65449;65517;0;0
430;1521882885;2104;65155;65151;16361;65167;2248;63061;72;65440;65521;0;0
431;1521882885;1887;65171;65147;16270;65179;2233;63104;47;65430;65517;0;0
432;1521882885;2122;65165;65126;16327;65171;2274;63080;78;65435;65495;0;0
433;1521882885;1799;65201;65158;16358;65201;2295;63052;79;65429;65516;0;0
434;1521882885;2156;65172;65139;16300;65183;2296;63072;91;65446;65510;0;0
435;1521882885;1770;65108;65185;16334;65180;2234;63052;74;65476;65527;0;0
436;1521882885;1939;65215;65125;16347;65143;2268;63046;77;65462;65499;0;0
437;1521882886;2061;65118;65137;16304;65171;2314;63043;98;65436;65511;0;0
438;1521882886;1894;65189;65161;16296;65165;2274;63089;68;65457;65503;0;0
439;1521882886;2076;65156;65141;16303;65162;2238;63077;88;65419;65502;0;0
440;1521882886;1872;65173;65157;16325;65172;2267;63063;77;65446;65506;0;0
441;1521882886;2119;65190;65141;16288;65169;2258;63106;76;65460;65514;0;0
442;1521882886;1864;65157;65166;16328;65142;2229;63093;82;65439;65499;0;0
443;1521882886;2156;65185;65130;16324;65169;2226;63063;91;65421;65509;0;0
444;1521882886;1784;65164;65170;16290;65143;2268;63057;70;65436;65507;0;0
445;1521882886;1960;65196;65134;16229;65143;2245;63059;49;65424;65509;0;0
446;1521882886;2033;65120;65208;16299;65148;2254;63052;78;65450;65514;0;0
447;1521882887;1898;65205;65126;16293;65163;2267;63069;85;65467;65500;0;0
448;1521882887;2066;65131;65145;16258;65162;2249;63069;87;65463;65504;0;0
449;1521882887;1883;65157;65175;16345;65193;2247;63080;78;65441;65525;0;0
450;1521882887;2137;65183;65145;16297;65175;2249;63054;75;65459;65532;0;0
451;1521882887;1868;65165;65165;16247;65162;2223;63086;80;65424;65517;0;0
452;1521882887;2181;65205;65115;16358;65161;2238;63090;63;65449;65507;0;0
453;1521882887;1758;65159;65152;16313;65142;2263;63074;57;65443;65532;0;0
454;1521882887;1924;65166;65168;16287;65126;2284;63083;63;65458;65506;0;0
455;1521882887;2030;65182;65152;16323;65131;2299;63098;69;65460;65515;0;0
456;1521882887;1926;65144;65166;16297;65139;2266;63066;47;65425;65528;0;0
457;1521882888;2071;65195;65140;16236;65144;2248;63096;80;65439;65517;0;0
458;1521882888;1876;65207;65140;16260;65152;2254;63116;61;65451;65503;0;0
459;1521882888;2128;65110;65231;16219;65148;2244;63101;85;65453;65504;0;0
460;1521882888;1879;65167;65200;16293;65139;2265;63082;94;65450;65520;0;0
461;1521882888;2164;65239;65156;16295;65161;2258;63070;96;65424;65515;0;0
462;1521882888;1842;65133;65106;16397;65153;2266;63049;70;65424;0;0;0
463;1521882888;2186;65183;65099;16353;65149;2284;63076;86;65421;65483;0;0
464;1521882888;2071;65179;65180;16294;65160;2300;63064;76;65460;65511;0;0
465;1521882888;1934;65171;65142;16346;65138;2286;63072;101;65433;65504;0;0
466;1521882889;2091;65146;65146;16327;65151;2294;63080;62;65422;65531;0;0
467;1521882889;1885;65182;65125;16296;65155;2278;63081;64;65424;65513;0;0
468;1521882889;2091;65168;65164;16274;65153;2291;63069;76;65446;65528;0;0
469;1521882889;1895;65193;65167;16294;65160;2243;63102;75;65419;65490;0;0
470;1521882889;2149;65181;65130;16245;65118;2249;63058;77;65455;65513;0;0
471;1521882889;1796;65199;65122;16383;65153;2285;63072;54;65451;65510;0;0
472;1521882889;2195;65179;65161;16295;65136;2245;63109;87;65426;65514;0;0
473;1521882889;2035;65172;65133;16313;65108;2277;63076;61;65433;65488;0;0
474;1521882889;1925;65190;65166;16314;65122;2314;63065;72;65431;65509;0;0
475;1521882889;2061;65145;65144;16345;65147;2310;63079;57;65436;65486;0;0
476;1521882890;1861;65182;65145;16294;65161;2298;63027;94;65436;65499;0;0
477;1521882890;2066;65185;65164;16293;65144;2319;63038;54;65431;65509;0;0
478;1521882890;1875;65151;65149;16319;65127;2319;63059;55;65439;65519;0;0
479;1521882890;2171;65175;65154;16280;65139;2304;63036;50;65430;65518;0;0
480;1521882890;1788;65256;157;15661;65120;2306;63006;14;65498;9;0;0
481;1521882890;2119;65224;65263;15478;65146;2318;63068;34;65457;65532;0;0
482;1521882890;1855;65270;65209;16625;65139;2305;63080;55;65436;65504;0;0
483;1521882890;2004;65112;65111;16386;65176;2300;63066;103;65444;65508;0;0
484;1521882890;2065;65144;65140;16254;65155;2314;63048;98;65444;65511;0;0
485;1521882891;1956;65201;65173;16387;65158;2295;63054;102;65434;65517;0;0
486;1521882891;2133;65190;65129;16255;65144;2263;63108;76;65442;65524;0;0
487;1521882891;1846;65141;65155;16307;65163;2312;63137;82;65452;65505;0;0
488;1521882891;2171;65185;65131;16280;65104;2262;63068;89;65440;65506;0;0
489;1521882891;1846;65172;65187;16311;65144;2282;63067;105;65432;65503;0;0
490;1521882891;2179;65186;65150;16268;65154;2553;63112;57;65456;65513;0;0
491;1521882891;1753;65168;65149;16337;65155;2282;63069;81;65439;65521;0;0
492;1521882891;1913;65151;65118;16366;65146;2306;63099;64;65440;65515;0;0
493;1521882891;2102;65182;65099;16324;65145;2285;63100;49;65465;65497;0;0
494;1521882891;1885;65160;65066;16371;65148;2311;63089;92;65439;65489;0;0
495;1521882892;2119;65185;65203;16368;65174;2306;63071;80;65465;65497;0;0
496;1521882892;1898;65180;65170;16224;65180;2290;63070;83;65451;65492;0;0
497;1521882892;2144;65216;65169;16101;65159;2303;63074;57;65448;65499;0;0
498;1521882892;1758;65163;65201;16296;65142;2273;63111;88;65473;65527;0;0
499;1521882892;2242;65198;65162;16333;65134;2301;63071;61;65433;65506;0;0
500;1521882892;1832;65085;65060;16526;65131;2301;63083;38;65434;65497;0;0
501;1521882892;1919;65115;65265;16265;65152;2279;63137;118;65457;65532;0;0
502;1521882892;2091;65182;65166;16295;65140;2251;63116;83;65437;65501;0;0
503;1521882892;1918;65209;65175;16237;65163;2307;63130;112;65446;65516;0;0
504;1521882892;2084;65142;65147;16297;65150;2264;63066;65;65469;2;0;0
505;1521882893;1877;65184;65126;16356;65118;2312;63057;108;65447;65492;0;0
506;1521882893;2106;65192;65154;16264;65123;2296;63090;62;65446;65507;0;0
507;1521882893;1828;65156;65158;16467;65129;2301;63094;62;65424;65513;0;0
508;1521882893;2199;65199;65111;16312;65127;2264;63066;90;65455;65516;0;0
509;1521882893;1790;65153;65125;16341;65146;2268;63072;66;65455;65515;0;0
510;1521882893;1922;65198;65118;16375;65150;2270;63095;94;65437;65496;0;0
511;1521882893;2053;65160;65138;16223;65129;2292;63093;41;65456;65506;0;0
512;1521882893;1909;65176;65114;16257;65149;2263;63106;70;65455;65531;0;0
513;1521882893;2097;65203;65118;16295;65146;2276;63050;56;65437;65532;0;0
514;1521882894;1857;65151;65164;16273;65163;2266;63076;71;65451;65524;0;0
515;1521882894;2117;65206;65113;16294;65119;2274;63043;64;65443;65513;0;0
516;1521882894;1855;65155;65143;16274;65121;2299;63021;86;65437;65495;0;0
517;1521882894;2154;65157;65113;16307;65172;2290;63066;115;65452;65520;0;0
518;1521882894;1793;65203;65118;16348;65134;2278;63079;90;65441;65507;0;0
519;1521882894;1936;65136;65114;16308;65104;2286;63079;82;65448;65498;0;0
520;1521882894;2098;65199;65118;16340;65154;2303;63029;88;65441;65514;0;0
521;1521882894;1928;65143;65129;16296;65142;2329;63069;55;65461;65526;0;0
522;1521882894;2086;65191;65117;16244;65153;2292;63030;79;65440;65505;0;0
523;1521882894;1943;65176;65134;16352;65134;2290;63069;83;65447;65490;0;0
524;1521882895;2149;65158;65121;16319;65123;2270;63021;114;65444;65526;0;0
525;1521882895;1804;65187;65079;16259;65142;2279;63062;108;65454;65496;0;0
526;1521882895;2167;65130;65124;16336;65136;2262;63086;91;65448;65509;0;0
527;1521882895;1774;65169;65044;16468;65148;2289;63090;106;65435;65508;0;0
528;1521882895;1959;65125;65057;16200;65098;2271;63040;72;65460;65491;0;0
529;1521882895;2043;65155;65114;16444;65128;2306;63033;88;65420;65486;0;0
530;1521882895;1926;65142;65084;16234;65129;2272;63051;81;65453;65500;0;0
531;1521882895;2091;65185;65130;16311;65151;2286;63058;75;65450;65505;0;0
532;1521882895;1893;65175;65041;16371;65149;2272;63037;53;65427;65497;0;0
533;1521882896;2138;65146;65104;16407;65127;2281;63013;25;65421;65499;0;0
534;1521882896;1853;65173;65113;16356;65121;2238;63036;9;65399;65510;0;0
535;1521882896;2164;65194;65163;16283;65133;2252;63093;62;65456;65526;0;0
536;1521882896;1820;65168;65138;16308;65140;2266;63058;64;65436;65527;0;0
537;1521882896;2220;65154;65152;16202;65172;2238;63067;35;65449;65496;0;0
538;1521882896;2040;65170;65159;16292;65126;2267;63041;49;65434;65519;0;0
539;1521882896;1890;65171;65158;16320;65136;2298;63043;84;65447;65527;0;0
540;1521882896;2052;65183;65138;16292;65128;2275;63094;86;65456;65521;0;0
541;1521882896;1886;65147;65175;16233;65101;2278;63093;50;65454;65514;0;0
542;1521882896;2100;65188;65143;16276;65127;2240;63059;89;65426;65508;0;0
543;1521882897;1829;65170;65154;16266;65130;2257;63048;99;65459;65496;0;0
544;1521882897;2116;65202;65145;16252;65166;2281;63049;78;65432;65513;0;0
545;1521882897;1811;65157;65134;16324;65139;2290;63083;77;65471;65534;0;0
546;1521882897;2146;65170;65146;16322;65112;2260;63072;110;65434;65518;0;0
547;1521882897;2057;65176;65122;16306;65121;2261;63102;100;65452;6;0;0
548;1521882897;1913;65163;65130;16292;65116;2290;63089;77;65452;65524;0;0
549;1521882897;2087;65169;65142;16295;65118;2240;63085;72;65444;65521;0;0
550;1521882897;1928;65165;65155;16294;65130;2271;63088;93;65438;65514;0;0
551;1521882897;2103;65172;65129;16295;65137;2258;63084;60;65440;65534;0;0
552;1521882897;1866;65193;65137;16261;65151;2286;63093;90;65442;65525;0;0
553;1521882898;2163;65139;65117;16381;65141;2253;63108;70;65450;65509;0;0
554;1521882898;1798;65190;65130;16300;65123;2296;63039;63;65426;65517;0;0
555;1521882898;1957;65153;65127;16290;65105;2260;63064;77;65418;5;0;0
556;1521882898;2052;65200;65127;16322;65112;2259;63072;94;65461;65518;0;0
557;1521882898;1937;65164;65142;16258;65119;2261;63045;69;65471;65514;0;0
558;1521882898;2043;65170;65145;16341;65149;2259;63061;129;65453;65521;0;0
559;1521882898;1889;65174;65108;16301;65122;2263;63024;88;65425;65501;0;0
560;1521882898;2116;65165;65143;16278;65139;2259;63082;76;65459;65496;0;0
561;1521882898;1869;65191;65142;16280;65112;2260;63019;82;65443;65513;0;0
562;1521882899;2161;65164;65142;16323;65131;2268;63051;50;65437;65518;0;0
563;1521882899;1781;65181;65118;16313;65122;2287;63093;62;65474;65506;0;0
564;1521882899;2169;65158;65136;16318;65150;2263;63046;51;65431;65520;0;0
565;1521882899;1803;65156;65127;16299;65154;2268;63032;79;65444;65505;0;0
566;1521882899;1918;65148;65134;16289;65127;2271;63048;63;65460;65520;0;0
567;1521882899;2056;65198;65140;16288;65171;2272;63036;66;65424;65529;0;0
568;1521882899;1882;65148;65124;16328;65159;2253;63040;69;65453;65520;0;0
569;1521882899;2118;65168;65124;16297;65148;2298;63014;81;65425;65525;0;0
570;1521882899;1868;65178;65114;16356;65153;2284;63029;66;65452;65504;0;0
571;1521882899;2117;65154;65133;16313;65162;2307;63052;88;65450;65518;0;0
572;1521882900;1819;65173;65137;16334;65163;2274;63028;67;65409;65515;0;0
573;1521882900;2206;65160;65130;16279;65176;2271;63057;57;65436;65493;0;0
574;1521882900;1968;65168;65154;16295;65172;2292;63087;68;65426;65504;0;0
575;1521882900;1940;65186;65133;16306;65143;2293;63072;80;65433;65495;0;0
576;1521882900;2076;65146;65129;16299;65133;2286;63049;67;65443;65516;0;0
577;1521882900;1874;65184;65116;16323;65121;2295;63079;54;65434;65503;0;0
578;1521882900;2076;65144;65130;16309;65136;2274;63090;77;65430;65513;0;0
579;1521882900;1860;65161;65125;16292;65146;2253;63053;63;65427;65510;0;0
580;1521882900;2104;65187;65127;16302;65166;2269;63071;66;65473;65515;0;0
581;1521882901;1828;65159;65148;16299;65161;2278;63065;83;65448;65494;0;0
582;1521882901;2190;65183;65128;16292;65146;2261;63029;49;65434;65524;0;0
583;1521882901;2036;65159;65136;16304;65147;2291;63098;54;65458;65504;0;0
584;1521882901;1946;65186;65151;16316;65141;2283;63093;69;65440;65486;0;0
585;1521882901;2075;65170;65134;16299;65143;2264;63102;55;65432;65514;0;0
586;1521882901;1923;65176;65152;16307;65148;2276;63056;71;65463;65507;0;0
587;1521882901;2077;65166;65142;16311;65135;2275;63043;55;65430;65510;0;0
588;1521882901;1880;65160;65140;16321;65125;2307;63050;42;65437;65504;0;0
589;1521882901;2170;65172;65155;16229;65116;2311;63048;89;65441;65494;0;0
590;1521882901;1832;65173;65147;16299;65131;2301;63050;58;65442;65491;0;0
591;1521882902;2165;65158;65127;16294;65136;2334;63066;75;65438;65501;0;0
592;1521882902;1772;65153;65139;16292;65137;2281;63057;87;65448;65511;0;0
593;1521882902;1949;65176;65163;16337;65127;2280;63044;59;65432;65507;0;0
594;1521882902;2067;65157;65133;16298;65153;2274;63062;104;65429;65504;0;0
595;1521882902;1908;65157;65139;16320;65130;2294;63070;95;65442;65509;0;0
596;1521882902;2083;65202;65143;16296;65139;2290;63079;90;65430;65526;0;0
597;1521882902;1860;65230;65179;16275;65142;2250;63104;79;65460;65501;0;0
598;1521882902;2088;65182;65076;16469;65175;2268;63079;84;65439;65520;0;0
599;1521882902;1857;65192;65197;16252;65184;2295;63065;61;65449;65514;0;0
600;1521882902;2161;65183;65172;16190;65166;2264;63027;76;65457;10;0;0
