 counter ; timestamp ; amplitude ; accx ; accy ; accz ; magx ; magy ; magz ; gyrx ; gyry ; gyrz ; temp ; act state
348;1521878342;2176;65262;65133;16301;65070;2647;62833;68;65446;65484;0;0
349;1521878342;1863;65269;65135;16293;65079;2643;62805;70;65413;65507;0;0
350;1521878343;2148;65281;65120;16285;65087;2686;62801;80;65427;65506;0;0
351;1521878343;1413;65260;65121;16310;65048;2647;62823;112;65422;65527;0;0
352;1521878343;2251;65256;65126;16325;65044;2688;62782;78;65436;65489;0;0
353;1521878343;1752;65264;65131;16287;65058;2669;62782;55;65418;65505;0;0
354;1521878343;1929;65267;65129;16329;65061;2653;62828;56;65419;65509;0;0
355;1521878343;2113;65236;65116;16321;65077;2627;62803;69;65446;65493;0;0
356;1521878343;1894;65257;65133;16289;65052;2703;62819;60;65454;65510;0;0
357;1521878343;2035;65251;65126;16300;65051;2652;62833;77;65456;65485;0;0
358;1521878343;1882;65264;65130;16296;65072;2659;62814;89;65438;65514;0;0
359;1521878343;2193;65262;65113;16328;65102;2625;62854;65;65425;65514;0;0
360;1521878344;1829;65266;65114;16315;65097;2661;62851;88;65432;65495;0;0
361;1521878344;2248;65266;65113;16300;65033;2692;62859;65;65426;65520;0;0
362;1521878344;1647;65277;65122;16316;65055;2655;62873;67;65437;65531;0;0
363;1521878344;1943;65256;65103;16305;65038;2637;62879;78;65421;65509;0;0
364;1521878344;1608;65266;65125;16306;65033;2664;62845;98;65432;65527;0;0
365;1521878344;1916;65257;65122;16289;65068;2702;62846;83;65430;65512;0;0
366;1521878344;2094;65271;65127;16281;65054;2673;62813;107;65440;65512;0;0
367;1521878344;1820;65260;65131;16311;65060;2696;62843;80;65421;65500;0;0
368;1521878344;2213;65246;65126;16302;65079;2670;62872;87;65417;65522;0;0
369;1521878345;1700;65283;65107;16294;65034;2697;62878;81;65446;65498;0;0
370;1521878345;2178;65252;65119;16333;65062;2685;62855;80;65439;65500;0;0
371;1521878345;1782;65268;65116;16315;65048;2689;62860;62;65423;65508;0;0
372;1521878345;2304;65271;65117;16357;65071;2683;62888;65;65421;65506;0;0
373;1521878345;1741;65270;65124;16290;65103;2681;62863;66;65428;65506;0;0
374;1521878345;1888;65272;65118;16297;65102;2692;62837;68;65438;65528;0;0
375;1521878345;2112;65253;65114;16338;65058;2700;62828;71;65421;65501;0;0
376;1521878345;1888;65260;65104;16289;65105;2700;62850;88;65425;65517;0;0
377;1521878345;2174;65258;65119;16315;65077;2678;62816;53;65423;65510;0;0
378;1521878345;1864;65263;65123;16295;65062;2662;62870;78;65441;65514;0;0
379;1521878346;2192;65259;65121;16304;65066;2667;62877;74;65445;65469;0;0
380;1521878346;1791;65280;65143;16336;65057;2681;62861;67;65454;65504;0;0
381;1521878346;2226;65255;65122;16297;65003;2657;62844;54;65442;65512;0;0
382;1521878346;1751;65254;65142;16295;65042;2686;62891;87;65426;65495;0;0
383;1521878346;1907;65239;65118;16319;65055;2682;62819;74;65427;65476;0;0
384;1521878346;1900;65264;65123;16304;65049;2674;62823;65;65414;65517;0;0
385;1521878346;1892;65247;65119;16300;65056;2660;62813;101;65452;65488;0;0
386;1521878346;1991;65259;65112;16301;65064;2659;62858;60;65453;65509;0;0
387;1521878346;1889;65273;65121;16295;65032;2644;62826;48;65416;65498;0;0
388;1521878347;2077;65229;65128;16327;65050;2646;62831;55;65417;65508;0;0
389;1521878347;1801;65253;65111;16292;65039;2625;62816;60;65452;65510;0;0
390;1521878347;2273;65258;65124;16301;65043;2649;62853;108;65429;65511;0;0
391;1521878347;1800;65240;65113;16281;65041;2652;62908;77;65443;65492;0;0
392;1521878347;2346;65261;65129;16299;65076;2661;62846;72;65414;65512;0;0
393;1521878347;1726;65271;65126;16301;65062;2625;62855;64;65414;65489;0;0
394;1521878347;1929;65243;65120;16289;65070;2658;62862;87;65422;65486;0;0
395;1521878347;2142;65267;65118;16298;65078;2676;62869;94;65456;65525;0;0
396;1521878347;1905;65267;65118;16293;65039;2629;62832;81;65432;65474;0;0
397;1521878347;2159;65268;65131;16283;65071;2691;62875;96;65450;65526;0;0
398;1521878348;1854;65253;65117;16318;65079;2642;62839;86;65441;65519;0;0
399;1521878348;2198;65248;65109;16274;65061;2655;62809;81;65430;65506;0;0
400;1521878348;1714;65268;65149;16292;65037;2656;62854;73;65436;65496;0;0
401;1521878348;2330;65237;65112;16341;65059;2672;62855;79;65441;65496;0;0
402;1521878348;1690;65270;65127;16320;65070;2650;62844;99;65435;65521;0;0
403;1521878348;1925;65276;65122;16312;65052;2648;62829;78;65435;65511;0;0
404;1521878348;2080;65280;65127;16278;65049;2676;62830;75;65421;65530;0;0
405;1521878348;1773;65267;65140;16298;65060;2670;62854;72;65441;65512;0;0
406;1521878348;2176;65247;65124;16304;65044;2675;62841;83;65425;65495;0;0
407;1521878348;1784;65281;65118;16303;65062;2669;62837;56;65434;65491;0;0
408;1521878349;2206;65250;65125;16315;65066;2675;62861;78;65436;65505;0;0
409;1521878349;1786;65259;65118;16305;65106;2677;62831;55;65453;65515;0;0
410;1521878349;2208;65248;65123;16295;65093;2661;62820;69;65448;65509;0;0
411;1521878349;1775;65266;65113;16300;65073;2643;62824;50;65426;65521;0;0
412;1521878349;2213;65258;65126;16314;65108;2679;62889;74;65416;65509;0;0
413;1521878349;2080;65248;65118;16307;65087;2686;62845;53;65421;65507;0;0
414;1521878349;1896;65269;65122;16302;65026;2678;62831;88;65418;65527;0;0
415;1521878349;2185;65264;65116;16314;65061;2662;62820;72;65424;65508;0;0
416;1521878349;1867;65255;65131;16327;65094;2682;62838;75;65452;65507;0;0
417;1521878350;2099;65270;65119;16296;65103;2629;62813;95;65418;65490;0;0
418;1521878350;1834;65248;65139;16334;65075;2696;62848;44;65445;65515;0;0
419;1521878350;2188;65236;65100;16293;65072;2661;62821;51;65434;65497;0;0
420;1521878350;1804;65196;65383;15955;65095;2670;62850;78;65454;65506;0;0
421;1521878350;2312;65298;65205;15977;65085;2669;62821;49;65431;65496;0;0
422;1521878350;2088;65239;65133;16359;65109;2672;62851;83;65436;65481;0;0
423;1521878350;1877;65325;65107;16237;65084;2680;62826;87;65427;65494;0;0
424;1521878350;2084;65271;65148;16301;65073;2661;62799;70;65447;65528;0;0
425;1521878350;1921;65296;65132;16242;65075;2645;62825;40;65419;65493;0;0
426;1521878350;2124;65279;65101;16339;65097;2694;62822;73;65447;65505;0;0
427;1521878351;1856;65263;65098;16292;65109;2688;62816;69;65448;65285;0;0
428;1521878351;2243;65291;65137;16229;65105;2695;62827;75;65426;65528;0;0
429;1521878351;1642;65260;65118;16340;65086;2657;62794;68;65409;65494;0;0
430;1521878351;2343;65286;65092;16267;65090;2662;62847;65;65445;65507;0;0
431;1521878351;2022;65253;65148;16211;65059;2662;62854;42;65440;65526;0;0
432;1521878351;1942;65291;65147;16357;65101;2682;62826;59;65396;65487;0;0
433;1521878351;2124;65230;65144;16177;65068;2703;62841;64;65449;65525;0;0
434;1521878351;1907;65233;65194;16409;65085;2687;62795;82;65409;65507;0;0
435;1521878351;2163;65267;65084;16243;65107;2662;62803;89;65437;65503;0;0
436;1521878352;1744;65244;65003;16023;65095;2667;62824;55;65422;65496;0;0
437;1521878352;2236;65279;65162;16615;65093;2652;62849;87;65412;65503;0;0
438;1521878352;1761;65250;65132;16044;65099;2694;62817;88;65447;65527;0;0
439;1521878352;2314;65174;65295;16283;65077;2663;62844;103;65413;65504;0;0
440;1521878352;1748;65250;65091;16159;65057;2669;62804;114;65454;65502;0;0
441;1521878352;1920;65274;65139;16354;65074;2699;62838;115;65424;65531;0;0
442;1521878352;2065;65250;65050;16302;65099;2686;62819;88;65435;65503;0;0
443;1521878352;1869;65266;65088;16358;65086;2677;62826;31;65440;65490;0;0
444;1521878352;2206;65306;65080;16336;65066;2674;62838;55;65427;65482;0;0
445;1521878352;1821;65253;65118;16261;65058;2664;62855;70;65426;65515;0;0
446;1521878353;2176;65465;65082;16311;65090;2654;62805;53;109;65517;0;0
447;1521878353;1810;65217;65049;16375;65093;2684;62808;41;65375;65513;0;0
448;1521878353;2141;65269;65093;16309;65094;2676;62780;57;65448;65495;0;0
449;1521878353;1787;65217;65155;16363;65056;2668;62831;43;65440;65505;0;0
450;1521878353;1808;65287;65046;16249;65104;2637;62838;64;65439;65495;0;0
451;1521878353;2142;65352;65228;16943;65080;2649;62861;147;65407;65512;0;0
452;1521878353;1934;65288;65024;16136;65115;2669;62850;33;65465;65505;0;0
453;1521878353;2128;65206;65054;16465;65073;2684;62818;85;65403;65503;0;0
454;1521878353;1801;65313;65089;17135;65084;2690;62808;84;65410;65527;0;0
455;1521878353;2051;65188;65131;16332;65087;2677;62813;68;65461;65491;0;0
456;1521878354;1764;65310;65092;16235;65130;2676;62820;67;65425;65516;0;0
457;1521878354;2254;65235;65049;16271;65083;2665;62846;44;65449;65518;0;0
458;1521878354;1739;65290;65064;16511;65055;2664;62863;26;65431;65486;0;0
459;1521878354;2326;65242;64993;16220;65078;2684;62793;70;65420;65514;0;0
460;1521878354;1800;65242;65222;16359;65058;2679;62790;49;65427;65494;0;0
461;1521878354;1911;65189;65092;16076;65061;2672;62799;35;65416;65507;0;0
462;1521878354;2205;65113;65192;15710;65074;2702;62793;293;65120;63779;0;0
463;1521878354;1909;65314;65134;16326;65063;2698;62818;93;152;65485;0;0
464;1521878354;2194;65283;65073;16357;65051;2693;62831;67;65462;65499;0;0
465;1521878355;1809;65236;64967;16622;65087;2678;62812;58;65438;65494;0;0
466;1521878355;2200;65248;65007;16330;65109;2677;62835;72;65439;65504;0;0
467;1521878355;1698;65275;65042;16287;65085;2679;62816;82;65423;65509;0;0
468;1521878355;2432;65310;65171;16541;65072;2659;62817;115;65414;65501;0;0
469;1521878355;1655;65273;65214;16417;65063;2655;62839;80;65446;65510;0;0
470;1521878355;1923;65243;65078;16299;65082;2667;62814;44;65432;65518;0;0
471;1521878355;2099;65243;65180;16384;65046;2664;62850;64;65419;65522;0;0
472;1521878355;1846;65279;65044;15828;65089;2669;62791;55;65449;65516;0;0
473;1521878355;2134;65221;65100;16500;65097;2646;62828;107;65423;65502;0;0
474;1521878355;1730;65263;65067;16509;65081;2683;62804;103;65461;65506;0;0
475;1521878356;2212;65285;65048;16351;65069;2702;62848;38;65419;65494;0;0
476;1521878356;1804;65262;65137;16231;65095;2626;62811;59;65424;65504;0;0
477;1521878356;2312;65250;65117;16358;65119;2646;62835;68;65433;65534;0;0
478;1521878356;1817;65216;65173;15467;65103;2674;62831;102;65437;65509;0;0
479;1521878356;2318;65275;65098;16308;65075;2640;62774;105;65421;65496;0;0
480;1521878356;2076;65274;65145;16385;65099;2650;62824;112;65444;65495;0;0
481;1521878356;1870;65302;65068;16407;65056;2671;62798;73;65441;65510;0;0
482;1521878356;2191;65298;65056;16336;65097;2647;62786;76;65439;65507;0;0
483;1521878356;1865;65253;65084;16389;65085;2647;62797;79;65432;65510;0;0
484;1521878357;2255;65257;64937;16092;65106;2611;62793;65307;476;8;0;0
485;1521878357;1774;510;64903;16172;65116;2686;62810;65441;64759;65520;0;0
486;1521878357;2169;65340;65100;16363;65113;2696;62859;76;65413;65482;0;0
487;1521878357;1778;65249;65141;16237;65089;2653;62837;107;65445;65489;0;0
488;1521878357;2304;65316;65117;16415;65063;2660;62837;71;65419;65466;0;0
489;1521878357;2076;65260;65021;16289;65042;2641;62846;94;65426;65510;0;0
490;1521878357;1881;65170;65031;16392;65085;2686;62859;114;65160;65478;0;0
491;1521878357;2046;65230;65104;16254;65056;2655;62845;82;65469;65476;0;0
492;1521878357;1861;65258;65294;15368;65106;2665;62810;67;65417;65483;0;0
493;1521878357;2030;65261;65093;16424;65079;2635;62850;69;65431;65492;0;0
494;1521878358;1824;64569;64809;16513;65107;2650;62822;65197;639;65080;0;0
495;1521878358;2203;65182;65110;16355;65083;2648;62825;107;25;722;0;0
496;1521878358;1825;65246;65107;16070;65046;2644;62818;58;65433;65527;0;0
497;1521878358;2312;65252;65149;16357;65110;2613;62820;90;65422;65524;0;0
498;1521878358;2011;5150;252;11682;65081;2647;62813;65474;1456;347;0;0
499;1521878358;1948;65317;65018;16362;65070;2659;62857;116;43;65502;0;0
500;1521878358;2096;65275;65125;16300;65110;2630;62830;72;65408;65514;0;0
501;1521878358;1929;544;268;16571;65082;2682;62853;1400;60575;65274;0;0
502;1521878358;2151;65149;65101;16384;65112;2703;62909;66;65313;65492;0;0
503;1521878358;1828;65297;65117;16365;65108;2666;62856;95;65430;65495;0;0
504;1521878359;2179;65239;65129;16303;65108;2662;62784;68;65434;65500;0;0
505;1521878359;1789;65286;65118;16270;65081;2670;62840;52;65444;65509;0;0
506;1521878359;2290;65240;65117;16287;65100;2663;62787;76;65455;65501;0;0
507;1521878359;1754;65278;65096;16269;65113;2661;62823;90;65441;65500;0;0
508;1521878359;2253;65270;65134;16308;65089;2650;62858;73;65423;65489;0;0
509;1521878359;2068;65268;65105;16303;65113;2641;62874;71;65419;65491;0;0
510;1521878359;1883;65291;65086;16294;65104;2677;62912;78;65456;65497;0;0
511;1521878359;2172;65268;65118;16325;65075;2651;62860;75;65444;65495;0;0
512;1521878359;1872;65260;65115;16327;65118;2654;62867;78;65455;65515;0;0
513;1521878360;2193;65292;65072;16305;65125;2656;62850;97;65429;65508;0;0
514;1521878360;1826;65226;65093;16168;65122;2691;62827;88;65447;65517;0;0
515;1521878360;2111;65257;65165;16297;65129;2678;62815;89;65430;65511;0;0
516;1521878360;1811;65264;65080;16321;65112;2684;62847;57;65420;65515;0;0
517;1521878360;2228;65246;65095;16326;65115;2667;62813;92;65440;65491;0;0
518;1521878360;2073;65273;65094;16315;65093;2661;62883;81;65447;65529;0;0
519;1521878360;1920;65238;65100;16319;65103;2690;62863;83;65441;65501;0;0
520;1521878360;2022;65272;65125;16312;65121;2694;62847;58;65460;65495;0;0
521;1521878360;1770;65239;65105;16351;65094;2653;62853;75;65492;65493;0;0
522;1521878360;2019;65261;65099;16344;65124;2669;62845;81;65401;65510;0;0
523;1521878361;1670;65219;65149;16259;65064;2671;62815;61;65484;65509;0;0
524;1521878361;2173;65298;65113;16315;65071;2650;62849;55;65448;65515;0;0
525;1521878361;2039;65288;65114;16292;65129;2666;62844;80;65506;65526;0;0
526;1521878361;2251;65294;65124;16300;65075;2643;62847;40;65332;65495;0;0
527;1521878361;1733;65196;65111;16333;65066;2661;62863;64;65446;65514;0;0
528;1521878361;1851;65291;65067;16278;65075;2662;62831;68;65430;65522;0;0
529;1521878361;2113;65186;65134;16322;65079;2672;62864;88;65453;65517;0;0
530;1521878361;2177;65238;65123;16287;65101;2658;62837;85;65529;65510;0;0
531;1521878361;2108;65284;65095;16232;65083;2634;62834;29;65334;65520;0;0
532;1521878362;1971;65218;65134;16297;65094;2662;62837;74;65420;65520;0;0
533;1521878362;2261;65183;65094;16368;65077;2672;62865;69;65420;65505;0;0
534;1521878362;1767;65265;65112;16303;65093;2678;62816;88;65421;65505;0;0
535;1521878362;2301;65274;65108;16314;65089;2686;62810;49;65366;65489;0;0
536;1521878362;1706;65249;65126;16295;65101;2661;62863;80;65444;65517;0;0
537;1521878362;1906;65259;65112;16311;65099;2626;62806;70;65461;65515;0;0
538;1521878362;1464;65232;65117;16143;65105;2628;62807;94;65442;65518;0;0
539;1521878362;1805;65293;65117;16291;65073;2632;62830;60;65419;65509;0;0
540;1521878362;2096;65221;65103;16307;65096;2642;62808;76;65369;65507;0;0
541;1521878362;1715;65287;65111;16309;65127;2668;62805;45;65429;65512;0;0
542;1521878363;2128;65262;65118;16294;65057;2664;62837;69;65443;0;0;0
543;1521878363;1893;65277;65127;16312;65090;2655;62810;21;65117;65534;0;0
544;1521878363;2219;65289;65119;16284;65073;2654;62852;91;65414;65500;0;0
545;1521878363;1724;65304;65112;16368;65095;2652;62882;69;65406;65519;0;0
546;1521878363;1795;65277;65075;16310;65086;2686;62835;74;65440;65528;0;0
547;1521878363;2104;65272;65124;16286;65106;2654;62816;75;65446;65504;0;0
548;1521878363;1921;65242;65123;16279;65097;2654;62794;68;65419;65502;0;0
549;1521878363;2166;65259;65134;16276;65099;2666;62830;73;65420;65512;0;0
550;1521878363;1860;65378;65104;16295;65111;2637;62834;64;65282;65501;0;0
551;1521878363;2183;65261;65100;16351;65113;2657;62817;101;65424;65522;0;0
552;1521878364;1749;64566;65240;16382;65078;2640;62793;44;109;65508;0;0
553;1521878364;2254;65227;65123;16358;65158;2630;62835;90;65446;65479;0;0
554;1521878364;1788;104;65261;16231;65079;2675;62746;57;65361;65515;0;0
555;1521878364;2580;61451;325;16570;65076;2669;62822;61;303;65471;0;0
556;1521878364;2171;1923;64416;16298;65095;2713;62863;55;65024;65109;0;0
557;1521878364;1882;65250;65125;16286;65084;2694;62834;61;65420;65513;0;0
558;1521878364;2099;65247;65117;16261;65075;2686;62842;84;65417;65505;0;0
559;1521878364;1897;65237;65135;16309;65098;2685;62852;68;65450;65512;0;0
560;1521878364;2146;65253;65124;16255;65050;2687;62855;79;65442;65504;0;0
561;1521878365;1793;65252;65123;16319;65071;2675;62881;85;65450;65509;0;0
562;1521878365;2154;65238;65125;16307;65073;2669;62867;109;65449;65532;0;0
563;1521878365;1706;65282;65127;16253;65065;2678;62843;69;65452;65489;0;0
564;1521878365;2299;65253;65032;15771;65048;2692;62851;67;65504;65518;0;0
565;1521878365;1824;65258;65196;16426;65074;2667;62867;92;65419;65526;0;0
566;1521878365;1920;65240;65191;16448;65072;2667;62859;91;65424;65508;0;0
567;1521878365;2133;65276;65103;16276;65078;2663;62866;76;65419;65514;0;0
568;1521878365;1899;65221;65125;16357;65111;2658;62873;89;65428;65492;0;0
569;1521878365;2208;65274;65092;16182;65063;2662;62884;80;65433;65486;0;0
570;1521878365;1859;65228;65187;16424;65070;2692;62843;61;65413;65504;0;0
571;1521878366;2178;65284;65233;16104;65086;2681;62856;57;65421;65507;0;0
572;1521878366;1798;65264;65194;16165;65108;2691;62859;68;65458;65499;0;0
573;1521878366;2295;65269;65126;16312;65094;2714;62876;68;65431;65526;0;0
574;1521878366;2185;65292;65104;16233;65057;2651;62869;55;65461;65529;0;0
575;1521878366;1901;65166;65372;16101;65069;2647;62871;40;65449;65511;0;0
576;1521878366;2068;65307;65214;15780;65070;2647;62878;108;65430;65525;0;0
577;1521878366;1886;65235;65205;16549;65111;2618;62848;90;65419;65484;0;0
578;1521878366;2162;65320;65081;16343;65045;2667;62867;75;65440;65496;0;0
579;1521878366;2919;65264;65108;16094;65074;2634;62849;117;65453;65504;0;0
580;1521878367;2150;65310;64946;16680;65070;2641;62864;115;65433;65490;0;0
581;1521878367;1766;65291;65034;16940;65030;2662;62827;32;65451;65522;0;0
582;1521878367;2182;65249;64964;15895;65078;2702;62876;39;65452;65515;0;0
583;1521878367;1777;65231;65171;16376;65072;2649;62864;76;65425;65509;0;0
584;1521878367;2148;65268;65232;16556;65086;2649;62847;113;65432;65508;0;0
585;1521878367;2078;65288;64982;16265;65091;2650;62871;59;65438;65506;0;0
586;1521878367;1911;65258;65074;16615;65063;2675;62828;71;65451;65507;0;0
587;1521878367;2081;65227;64984;16361;65086;2651;62792;67;65451;65523;0;0
588;1521878367;1874;65197;65307;16019;65060;2661;62868;49;65427;65501;0;0
589;1521878367;2040;65220;65091;15831;65102;2662;62829;123;65438;65513;0;0
590;1521878368;1850;65239;65108;16617;65092;2668;62866;88;65450;65510;0;0
591;1521878368;2236;65285;65041;16361;65071;2651;62849;82;65427;65511;0;0
592;1521878368;1717;65252;65065;16331;65058;2688;62837;65;65420;65512;0;0
593;1521878368;2217;65271;65127;16380;65053;2662;62851;86;65430;65510;0;0
594;1521878368;1935;65240;65137;16230;65051;2671;62846;79;65428;65530;0;0
595;1521878368;1840;65250;65114;16388;65076;2721;62852;53;65439;65514;0;0
596;1521878368;2076;65242;65101;16308;65043;2709;62874;90;65448;65514;0;0
597;1521878368;1902;65250;65092;16325;65049;2696;62887;79;65419;65497;0;0
598;1521878368;2139;65250;65122;16293;65069;2681;62892;63;65432;65517;0;0
599;1521878368;1757;65241;65140;16287;65060;2638;62873;65;65427;65525;0;0
600;1521878369;2216;65262;65133;16266;65061;2650;62897;76;65429;65503;0;0
