Round;Timestamp;AccX;AccY;
2;10;3.821146;0.06703765;
2;31;-5.455428;2.5809493;
2;82;-3.571909;4.1276035;
2;134;-1.4477738;0.1261744;
2;185;-4.330393;0.95217407;
2;236;-2.8225243;-0.93924534;
2;287;-0.98928416;1.0129867;
2;337;1.5607799;1.7867928;
2;387;-0.86837685;4.314591;
2;438;-1.2914324;1.5119383;
2;489;2.7626693;2.2539015;
2;543;-3.3157299;0.83725226;
2;594;6.021417;0.6488287;
2;646;0.75680715;0.48434687;
2;697;0.7929595;0.61339456;
2;750;1.1911154;-2.3599646;
2;801;-6.508877;-1.616565;
2;852;-4.0830717;0.121386096;
2;904;-6.9913087;-0.9524134;
2;956;-11.074381;-3.8826766;
2;1007;-8.682813;0.51906294;
2;1057;-7.1347213;-3.1093497;
2;1108;-9.639774;-1.6587029;
2;1159;-8.828379;-0.842759;
2;1210;-6.7545214;-2.67983;
2;1260;-5.3050723;-0.97874963;
2;1310;-1.5028402;6.5155807;
2;1360;-4.5832205;8.124483;
2;1410;-3.9545028;6.6470222;
2;1462;-2.5512614;5.813361;
2;1513;1.4209588;5.76428;
2;1565;-1.3654132;7.1713514;
2;1615;-1.5909469;1.4779407;
2;1665;-3.475423;0.15490481;
2;1716;4.013161;-0.29328972;
2;1767;10.179426;-0.28562823;
2;1819;15.612111;-0.78003097;
2;1872;4.8552017;0.39504325;
2;1925;7.5795646;0.16783354;
2;1977;5.6510344;0.5023036;
2;2029;4.983531;0.54731447;
2;2082;6.4602747;-1.6912639;
2;2133;5.4549494;-0.661518;
2;2183;11.30542;1.213142;
2;2234;10.478942;-2.11001;
2;2284;3.5764587;-4.040694;
2;2335;17.70153;-0.40102872;
2;2387;8.788876;3.368642;
2;2441;12.326068;-3.2065544;
2;2492;8.560468;0.81450737;
2;2544;4.945224;1.2816161;
2;2595;7.7476363;4.017231;
2;2645;8.465898;-1.5758636;
2;2695;-0.21715386;1.6263812;
2;2747;2.0408175;-0.47477016;
2;2798;3.958573;1.5533581;
2;2851;-1.5945385;1.2267889;
2;2903;-0.29328966;-0.14317329;
2;2954;2.0910957;0.57197475;
2;3006;-2.6374526;1.1686099;
2;3057;-2.2699425;0.6356605;
2;3108;-2.046085;1.505953;
2;3158;-3.0966609;0.16567878;
2;3208;-3.411019;0.50278234;
2;3261;-1.2504916;1.5354016;
2;3314;-2.9958644;0.57436895;
2;3366;-4.277002;2.4049754;
2;3417;-1.4748282;-0.799424;
2;3470;-2.5313895;1.4355633;
2;3522;-3.4818878;0.23032221;
2;3573;-6.2213335;-1.378342;
2;3624;-6.9079895;0.339019;
2;3675;-5.59908;-0.72233075;
2;3727;-6.369534;0.10965443;
2;3778;-9.382398;-2.5864558;
2;3830;-6.6755133;-2.1265302;
2;3880;-6.4329805;-1.631409;
2;3930;-11.331518;-0.8956709;
2;3982;-4.1975145;3.5288138;
2;4034;-13.316549;-0.6528987;
2;4085;-2.4078488;1.17675;
2;4137;-5.478173;-0.60932434;
2;4190;-2.0341136;2.2996306;
2;4244;-0.8360554;2.7336993;
2;4296;1.1901577;-0.52911866;
2;4348;-2.1006725;1.3625401;
2;4400;0.94044244;0.39073372;
2;4452;0.19967632;2.9333758;
2;4503;-2.6283545;-2.1164744;
2;4553;3.1792603;4.4139504;
2;4603;-0.5176264;2.405215;
2;4656;6.5608306;-3.4378343;
2;4708;1.3069947;1.204044;
2;4759;2.0477607;1.0347741;
2;4812;2.899139;1.4777014;
2;4863;0.75968015;2.2601266;
2;4913;2.6036944;-0.57580554;
2;4966;3.3961754;1.2270284;
2;5018;1.9239805;1.2672509;
2;5073;-0.1893814;0.7881712;
2;5125;3.322434;0.50900733;
2;5177;3.5063083;1.1044452;
2;5228;2.330037;1.2983756;
2;5278;3.5886688;1.0357316;
2;5328;-0.41850647;-0.87196827;
2;5381;-0.7807492;0.824563;
2;5435;-1.5854404;1.1822568;
2;5488;1.8212693;2.090617;
2;5541;0.5923255;1.213142;
2;5595;-0.2530672;1.3543999;
2;5646;-1.6601394;-0.95672303;
2;5696;5.6179943;3.1577127;
2;5748;-0.7127537;1.757823;
2;5800;-1.0314221;-0.021308398;
2;5853;2.1229386;0.033518888;
2;5906;-0.35649663;0.40390188;
2;5958;-2.8572402;-3.6332011;
2;6010;-5.5547876;0.14125776;
2;6061;-7.7622414;-0.9244013;
2;6112;-6.0451193;-6.45381;
2;6164;-4.277003;-0.61171854;
2;6215;-12.900678;-3.388514;
2;6266;-6.9281015;-0.59495914;
2;6318;-9.274898;-1.8490419;
2;6369;-9.127175;-1.8737023;
2;6422;-9.048646;-1.912728;
2;6476;-8.133581;-1.7300501;
2;6529;-5.835627;1.8765752;
2;6581;-7.437827;5.6225433;
2;6631;0.9208099;1.9275717;
2;6683;1.1664553;6.525876;
2;6734;1.7187973;4.024174;
2;6787;-2.0209458;2.7650635;
2;6838;-1.1755531;4.0797195;
2;6891;-1.287123;2.4329877;
2;6943;2.9984982;3.018849;
2;6995;-0.8669405;-1.22631;
2;7047;1.1573571;2.7626693;
2;7101;0.5157111;3.611414;
2;7154;-1.5085864;2.5304317;
2;7207;-0.11492171;3.5381515;
2;7259;1.465012;1.5090654;
2;7311;1.7724276;2.2100875;
2;7364;6.6460648;4.545631;
2;7416;-0.31100693;0.08068458;
2;7467;0.5188235;4.3461943;
2;7519;0.9888053;-1.0773909;
2;7572;-0.0023941994;1.6019604;
2;7625;-0.7510611;0.36966473;
2;7678;-0.11252751;1.6225504;
2;7731;0.15203182;2.528756;
2;7784;-0.81881696;-0.29472622;
2;7835;0.10366897;0.52983683;
2;7887;2.0549433;2.4868574;
2;7938;-0.4697423;0.2339135;
2;7991;-1.2667723;-0.2715025;
2;8043;0.9490614;2.1377826;
2;8097;-0.15562306;2.5155876;
2;8151;-2.9027302;-1.2856863;
2;8204;3.5920208;0.8226477;
2;8257;1.6498444;0.44077244;
2;8309;2.6056097;1.6563088;
2;8360;5.3713913;0.2317586;
2;8413;6.2962713;0.55353945;
2;8465;5.189193;0.7967903;
2;8516;4.9246335;1.7274164;
2;8568;4.326562;-0.39576158;
2;8621;8.357439;-0.62704146;
2;8675;0.83222467;-2.2709002;
2;8728;6.1849413;0.3454833;
2;8781;4.965335;-0.11731589;
2;8835;2.5337837;-2.0549433;
2;8887;-3.8841133;-3.2498894;
2;8938;-4.6849737;-0.99072057;
2;8991;-11.031045;-2.1842303;
2;9044;-12.616964;-2.859395;
2;9097;-11.470381;-3.412695;
2;9150;-13.993869;-0.31220388;
2;9202;-6.7844496;0.10462685;
2;9254;-6.01208;0.48434705;
2;9307;-6.9726334;-6.1660275;
2;9358;-6.881175;-2.328361;
2;9409;-11.223539;0.40054983;
2;9461;-10.150697;-0.4434061;
2;9512;-1.2248739;0.8200141;
2;9563;-12.387838;1.6010027;
2;9614;-4.565982;3.4325671;
2;9665;-6.329072;6.5938706;
2;9717;-2.9910762;9.200678;
2;9769;1.0254366;3.9200263;
2;9822;1.9814415;4.775954;
2;9873;-2.735136;2.8802247;
2;9924;2.6106374;3.172078;
2;9974;-0.20039463;2.8332982;
2;10026;-0.5585672;3.6145263;
2;10078;0.98258036;1.2615049;
2;10130;-3.0437484;2.3649926;
2;10182;0.6485893;0.52026;
2;10234;-1.5571887;4.146757;
2;10287;0.20518322;1.0113107;
2;10339;-1.4908693;2.0266917;
2;10391;-4.806839;0.01628058;
2;10442;0.001197052;0.2705447;
2;10493;1.9428947;0.83797055;
2;10546;-4.951688;1.0721235;
2;10597;3.9899373;1.5691597;
2;10650;2.5878925;0.48506522;
2;10702;1.1077973;0.5363013;
2;10755;0.28562814;-4.1683054;
2;10808;4.562391;4.0265684;
2;10861;2.5414448;1.8246212;
2;10914;2.3776817;-1.9979614;
2;10967;2.5974696;0.60453606;
2;11018;2.1689074;-1.3038822;
2;11071;-0.6145912;-2.8634655;
2;11123;-2.215594;7.0595436;
2;11176;-1.7834408;2.347036;
2;11228;5.677849;-7.0269823;
2;11281;-2.321418;-6.454529;
2;11333;-10.676464;8.865728;
2;11384;-6.091567;0.9466673;
2;11435;3.449566;-7.862558;
2;11486;-17.042408;-4.5477858;
2;11538;-9.90577;1.6215929;
2;11589;-10.26969;-2.951093;
2;11641;-3.8793247;0.63733643;
2;11693;-9.004354;-9.2528715;
2;11744;-12.799402;-3.2142155;
2;11797;-1.4259865;-0.8927978;
2;11848;-15.536931;-2.1045032;
2;11900;-7.929596;-0.14460984;
2;11952;-5.6084175;4.657201;
2;12005;-11.500547;2.2723367;
2;12055;-3.6499603;3.0746338;
2;12108;0.576045;-2.32884;
2;12162;1.7877502;1.3273454;
2;12214;1.3134592;4.1393356;
2;12266;0.26360148;-0.67444664;
2;12319;-4.557363;0.4314352;
2;12369;-5.179616;-2.4839842;
2;12421;-1.6134526;-0.56551045;
2;12472;-1.7745823;0.15155292;
2;12523;0.0011970997;0.35697547;
2;12575;-2.6264393;-0.95815957;
2;12627;2.2079327;-0.7661445;
2;12680;-1.3864822;-3.3822887;
2;12733;-1.2964604;2.7832594;
2;12786;-0.099838234;-0.6165068;
2;12838;-3.6104565;-0.7122749;
2;12889;0.20925322;-0.7290345;
2;12941;-0.9512166;-2.339614;
2;12993;-3.2664094;0.4266467;
2;13044;-2.4779987;-0.7678205;
2;13098;0.4120422;-0.7711723;
2;13150;1.218888;-0.9859322;
2;13202;-0.7472304;-1.1779473;
2;13254;-1.4422672;-0.19560623;
2;13305;-3.505111;-1.08601;
2;13355;-1.5284586;0.7860164;
2;13408;1.5248672;-0.97946775;
2;13460;-0.11180925;-0.49943048;
2;13513;-4.1697416;0.7797915;
2;13565;0.040462017;-0.5427655;
2;13618;-2.9496567;-1.1226412;
2;13671;-3.5173218;-0.64954686;
2;13723;3.1222787;0.053151272;
2;13776;-3.6887467;0.5817909;
2;13827;0.39624038;0.13982138;
2;13878;-0.637576;2.3688233;
2;13928;-2.1684284;1.5229517;
2;13979;-4.1170692;0.776679;
2;14032;1.1190498;1.127669;
2;14085;-3.2635365;-2.1191077;
2;14127;1.482809;4.927666;
2;14138;1.1875241;0.8331822;
