Round;Timestamp;AccX;AccY;
0;02:11:50:539;0.6715736;7.773973;
0;02:11:50:549;0.7086837;7.7548194;
0;02:11:50:559;0.7074866;7.726089;
0;02:11:50:569;0.724246;7.714118;
0;02:11:50:580;0.7074866;7.723695;
0;02:11:50:590;0.6691794;7.7428484;
0;02:11:50:600;0.61171854;7.740454;
0;02:11:50:610;0.557849;7.7799582;
0;02:11:50:621;0.5243302;7.813477;
0;02:11:50:631;0.48003745;7.8290396;
0;02:11:50:641;0.52073884;7.807492;
0;02:11:50:651;0.5758055;7.797915;
0;02:11:50:661;0.60573304;7.78355;
0;02:11:50:671;0.6500258;7.765593;
0;02:11:50:681;0.6895301;7.7428484;
0;02:11:50:693;0.6919243;7.7452426;
0;02:11:50:703;0.6404489;7.763199;
0;02:11:50:713;0.6428431;7.764396;
0;02:11:50:723;0.6895301;7.7548194;
0;02:11:50:733;0.6584055;7.7548194;
0;02:11:50:743;0.6596026;7.715315;
0;02:11:50:753;0.6488287;7.727286;
0;02:11:50:763;0.6584055;7.807492;
0;02:11:50:773;0.59495914;7.7931266;
0;02:11:50:783;0.50996494;7.7919292;
0;02:11:50:794;0.5363012;7.8158712;
0;02:11:50:803;0.59495914;7.8266454;
0;02:11:50:813;0.5327099;7.8039002;
0;02:11:50:824;0.58538234;7.797915;
0;02:11:50:833;0.61890113;7.7811556;
0;02:11:50:843;0.6859388;7.789535;
0;02:11:50:853;0.6727707;7.7799582;
0;02:11:50:864;0.6500258;7.7787614;
0;02:11:50:874;0.641646;7.7584105;
0;02:11:50:884;0.61890113;7.7464395;
0;02:11:50:894;0.59256494;7.750031;
0;02:11:50:905;0.50637364;7.765593;
0;02:11:50:915;0.44651863;7.787141;
0;02:11:50:925;0.415394;7.8170686;
0;02:11:50:935;0.45848963;7.86615;
0;02:11:50:946;0.49440265;7.867347;
0;02:11:50:955;0.545878;7.8793178;
0;02:11:50:965;0.58777654;7.8410106;
0;02:11:50:975;0.61650693;7.7943234;
0;02:11:50:986;0.7062895;7.7787614;
0;02:11:50:996;0.7565677;7.7691846;
0;02:11:51:006;0.770933;7.715315;
0;02:11:51:016;0.7697359;7.717709;
0;02:11:51:026;0.7386112;7.7213006;
0;02:11:51:036;0.664391;7.73806;
0;02:11:51:046;0.79607207;7.651869;
0;02:11:51:057;0.5422867;7.9391727;
0;02:11:51:067;0.31124622;7.827842;
0;02:11:51:078;0.5626374;7.823054;
