Round;Timestamp;AccX;AccY;
6;9;-3.927688;-2.4768016;
6;30;-5.3340425;-0.9813833;
6;81;-1.4013262;3.3822887;
6;132;0.9121909;-3.1407137;
6;183;3.1433473;2.274731;
6;234;1.9381062;0.6584056;
6;286;4.7896004;-0.13599066;
6;338;0.77835494;0.38259345;
6;390;-1.8765752;1.9258959;
6;440;-0.7405266;-1.5610195;
6;492;0.03663125;-0.7975086;
6;544;-0.036870718;1.9898211;
6;596;-0.70724714;1.4449008;
6;647;-0.019153666;-0.49296626;
6;699;-2.022143;0.14652516;
6;751;-5.378574;-5.2418656;
6;804;-11.322419;-4.882974;
6;855;-13.064201;-0.44651866;
6;907;-9.38144;-0.76710224;
6;959;-9.984301;-1.4927849;
6;1011;-8.684967;-2.692998;
6;1064;-9.626845;-5.253836;
6;1117;-9.67904;-1.7362751;
6;1168;-7.8905706;-0.7479486;
6;1219;-8.140286;0.7730877;
6;1272;-9.845675;0.7354988;
6;1325;-9.974962;1.15616;
6;1376;-9.3117695;3.1261094;
6;1426;-11.168951;1.6962919;
6;1477;-6.377675;4.6713266;
6;1529;-6.6803017;4.6595955;
6;1583;-2.9903579;3.4172444;
6;1637;-0.36104566;0.020590115;
6;1689;3.9865851;2.811511;
6;1741;1.2387599;2.0762515;
6;1792;2.5395298;1.5816095;
6;1845;4.5192947;1.4848839;
6;1899;5.7286067;2.5759215;
6;1952;3.75339;2.247437;
6;2003;-1.2536039;-2.9707255;
6;2055;-4.1400537;1.984075;
6;2106;1.810256;1.4037205;
6;2158;0.57125646;-0.9979032;
6;2210;-5.4865522;-3.5992036;
6;2264;-5.6625266;-1.3656528;
6;2317;-8.262869;-0.5152322;
6;2370;-7.7564955;-1.1762712;
6;2422;-10.550768;-2.8524518;
6;2473;-7.7260885;-2.8649018;
6;2524;-9.311769;-2.6252422;
6;2577;-6.92475;-0.83366096;
6;2629;-7.390661;-0.86789817;
6;2681;-8.489599;-2.4080882;
6;2734;-7.6640787;-3.3660083;
6;2786;-11.733982;0.93086547;
6;2839;-5.9424086;5.3235073;
6;2892;-4.517619;4.571967;
6;2946;0.24325094;-1.1303027;
6;3000;-2.642959;2.8095958;
6;3052;-0.67324954;2.0396206;
6;3106;-4.1934443;-1.9318813;
6;3158;-2.7193344;4.5058875;
6;3209;-3.5573049;2.1962013;
6;3261;-5.197572;1.8042704;
6;3311;-0.4441244;1.5495275;
6;3363;-5.5942917;0.7393295;
6;3415;-2.0207062;-0.8408437;
6;3467;-4.7333364;-2.7138276;
6;3519;-7.0648103;2.396596;
6;3572;-9.519107;-3.8233006;
6;3626;-3.4282577;2.5608382;
6;3678;-0.85305405;-0.96582097;
6;3728;-3.4854789;2.1643581;
6;3779;-11.470381;-1.6503233;
6;3831;-6.4456697;5.8045025;
6;3883;-4.131913;1.3634977;
6;3933;2.69635;0.53510416;
6;3985;20.79388;-7.8836274;
6;4035;12.420161;4.0543413;
6;4090;11.183316;2.1787236;
6;4142;14.247177;0.24564514;
6;4193;5.65271;-3.2055964;
6;4245;7.1761413;3.0516496;
6;4297;22.496399;-0.32106248;
6;4348;0.3447651;-0.30071172;
6;4400;11.544601;1.9053059;
6;4452;10.196904;1.1475408;
6;4511;9.275617;1.1121067;
6;4564;7.577649;3.4261024;
6;4617;5.62398;4.6938324;
6;4670;6.4779916;3.8417358;
6;4721;7.893443;5.3701944;
6;4771;6.3214107;4.586333;
6;4823;5.208107;-2.3063345;
6;4875;4.1161118;2.7332206;
6;4927;3.8546646;6.6616273;
6;4979;8.4347725;0.10199299;
6;5030;3.4488475;3.1076736;
6;5081;6.217742;2.5438392;
6;5133;4.173812;0.58298814;
6;5186;9.720459;-0.42568913;
6;5240;6.545508;2.999456;
6;5291;4.2863393;0.3265691;
6;5343;2.7222075;-0.18148048;
6;5393;6.264429;0.6143523;
6;5444;-0.3203442;0.09744404;
6;5499;-1.8586187;2.3999476;
6;5553;2.2043414;1.6711528;
6;5605;-3.6961684;1.0115502;
6;5658;-2.1547816;-3.3571498;
6;5710;2.2938845;2.9692888;
6;5763;0.14915875;2.5859773;
6;5814;0.19943698;0.7793126;
6;5866;2.3396137;-0.52720326;
6;5917;3.7586575;2.2091298;
6;5969;3.5968094;-0.97970736;
6;6021;1.9122488;-1.2239159;
6;6074;-3.7636847;-1.2488155;
6;6127;-2.6774359;-3.7497985;
6;6179;-9.448477;-1.8748993;
6;6232;-11.200076;-2.5491066;
6;6284;-6.6568384;-2.4519017;
6;6335;-11.599428;-2.443522;
6;6388;-10.319489;-2.701617;
6;6441;-7.283162;-2.1418529;
6;6494;-6.2084045;0.02801218;
6;6547;-11.565431;-2.9999347;
6;6601;-10.962332;2.1648371;
6;6653;-10.876619;0.20159182;
6;6707;-10.164345;2.9273906;
6;6759;-10.9472475;1.7367538;
6;6813;-5.318719;4.561433;
6;6866;-5.800911;4.626316;
6;6918;-2.9714437;0.008619165;
6;6969;-1.3733141;5.7163954;
6;7020;0.8523358;-0.14173666;
6;7072;-4.152982;1.7539923;
6;7122;-4.540603;2.8562827;
6;7174;-3.5652058;1.1963825;
6;7224;-3.255396;4.42233;
6;7275;-4.2635946;2.4408886;
6;7326;-0.59519863;-2.5766397;
6;7378;-3.2652123;1.4362816;
6;7430;0.23295574;3.7371094;
6;7481;4.088578;5.369955;
6;7531;-0.8492235;1.3783419;
6;7583;-2.8814218;-0.7618349;
6;7634;1.1415554;2.4827871;
6;7685;-3.391626;0.40892974;
6;7735;-1.2090719;0.35122937;
6;7786;1.2002132;0.08858542;
6;7837;-8.486009;-4.6880865;
