Round;Timestamp;AccX;AccY;
3;11;8.36175;-0.79607207;
3;31;7.4505167;-0.1529895;
3;83;4.374206;-0.8671799;
3;134;2.1799207;-2.7064056;
3;185;0.75393414;0.153229;
3;238;-1.2409147;-0.8128315;
3;294;-1.8291702;-0.10821791;
3;345;-2.1641188;-0.24803929;
3;395;-3.8505943;-0.14053968;
3;446;-3.1313763;-0.36463696;
3;498;-3.3621776;-1.9124883;
3;551;-1.5148114;-0.48386818;
3;605;1.0165781;-0.81929576;
3;658;-0.6291962;1.0328586;
3;708;0.5365406;0.6289568;
3;761;-0.28898016;-0.36679167;
3;814;-1.5986084;-0.51475346;
3;867;-7.852263;-0.21188685;
3;918;-6.8792596;-1.4738706;
3;968;-8.934203;-1.1815386;
3;1019;-9.041464;0.116358206;
3;1072;-7.2000823;-0.23127985;
3;1125;-8.296388;-0.85544837;
3;1178;-9.501867;-0.96127194;
3;1232;-6.841192;-0.36296096;
3;1286;-4.8142605;0.21284452;
3;1339;-3.9300818;-0.91266954;
3;1393;-4.7702074;-0.7417237;
3;1446;-3.0983365;0.036631275;
3;1498;-3.6111743;0.5243302;
3;1551;-3.6851552;-0.7845799;
3;1604;-3.103843;-0.67324954;
3;1657;-0.42066127;-0.82671785;
3;1710;-3.4656072;1.6201563;
3;1764;-3.264494;-0.23295584;
3;1816;-4.904522;-0.96606046;
3;1870;-2.339853;0.022505498;
3;1922;-4.0979156;-0.764708;
3;1974;-1.4305356;-0.14772221;
3;2027;-3.8953662;-0.9404424;
3;2081;-3.4026394;1.3560759;
3;2133;-3.8709455;0.1546654;
3;2186;-3.0693665;-0.21188688;
3;2238;-2.151669;0.3292027;
3;2291;-3.4469323;-0.103190064;
3;2344;-2.2692246;0.998861;
3;2396;-3.5628114;-1.0977414;
3;2449;-2.5689785;-0.31028852;
3;2501;-2.3618798;-0.117555335;
3;2554;-2.4504654;-0.9354146;
3;2605;-4.767095;0.23295584;
3;2657;-3.4483688;-1.8978838;
3;2709;-3.2369606;-1.4377182;
