Round;Timestamp;AccX;AccY;
9;10;2.3223755;22.294806;
9;32;2.7981033;-4.7723627;
9;84;-4.1467576;7.5891404;
9;134;-4.1359835;5.9452815;
9;186;-2.9002054;-0.33013982;
9;240;-2.4535055;1.2129265;
9;295;-0.8127123;-1.180872;
9;346;-0.053428024;-0.7837165;
9;401;0.5667842;-0.0012654391;
9;453;1.9582405;0.010052574;
9;507;3.4497046;0.39776707;
9;557;4.8180275;-0.18760592;
9;610;5.5629497;0.8406374;
9;664;4.9106584;0.73455054;
9;715;4.3920674;0.6037171;
9;766;2.4908633;1.0484293;
9;817;1.5837034;0.9026182;
9;868;1.6725408;1.133638;
9;921;0.9022069;0.52390426;
9;975;0.01984792;0.5190577;
9;1028;-2.546475;0.51555043;
9;1080;-4.3440604;-0.024474751;
9;1133;-6.1052165;-0.2635125;
9;1186;-8.527463;-0.32915193;
9;1240;-8.91016;-0.3813258;
9;1294;-9.021608;-0.35775596;
9;1346;-9.33315;-0.2744709;
9;1398;-8.268977;-0.48982263;
9;1449;-7.4455295;-0.8887224;
9;1502;-6.302926;-0.7178687;
9;1554;-6.7559023;-0.85282904;
9;1606;-6.827701;-0.71259415;
9;1657;-6.8586483;-0.33137926;
9;1711;-6.3287106;0.11066297;
9;1764;-5.006112;0.17206845;
9;1817;-2.2890747;-0.085421175;
9;1868;-0.14433196;0.14436929;
9;1922;0.6947611;0.13601549;
9;1975;0.87826365;0.030428102;
9;2028;0.92987067;0.17457357;
9;2080;0.1327248;0.68983054;
9;2132;-0.16018555;0.70191157;
9;2186;0.20250392;0.12006251;
9;2239;0.42973956;0.27706823;
9;2290;1.0341023;0.6433552;
9;2343;1.3791296;0.7533309;
9;2395;0.9882673;0.82585865;
9;2449;-0.83856654;0.83876455;
9;2502;-1.5966704;0.16297573;
9;2555;-2.6434538;-0.7535766;
9;2609;-2.8791137;0.00936741;
9;2662;-2.8877969;-0.21746092;
9;2713;-1.8018006;-0.7470654;
9;2766;-0.9332515;-0.9442813;
9;2817;-1.7364324;-0.51863784;
9;2868;-3.9226816;-0.26777124;
9;2920;-5.1939588;-1.020787;
9;2973;-6.943716;-1.6357746;
9;3026;-5.914828;0.0066363304;
9;3078;-5.6554217;0.046132438;
9;3130;-3.855682;-0.40640578;
9;3183;-2.745224;-0.91355383;
9;3236;-3.3862252;-0.48481864;
9;3286;-4.367674;-0.111173;
9;3336;-5.4761057;-0.17867167;
9;3390;-7.8452206;-2.0542843;
9;3444;-5.8176327;-1.4393889;
9;3498;-5.7767467;-0.33584744;
9;3551;-5.495019;0.028135415;
9;3603;-5.7349787;0.6187757;
9;3654;-6.5970626;0.6389638;
9;3707;-6.317848;1.1416249;
9;3759;-7.15718;1.0124105;
9;3810;-9.790545;0.081677444;
9;3861;-7.4563456;-0.053400066;
9;3912;-5.897159;0.38328162;
9;3966;-4.0213466;0.7592334;
9;4020;-1.8413312;1.4619069;
9;4071;-0.38991588;0.65702593;
9;4125;0.16901097;0.67688334;
9;4177;-0.8459989;-0.06802948;
9;4227;-2.4703436;0.14435804;
9;4278;-3.064907;-0.25099203;
9;4331;-3.409934;0.31768164;
9;4385;-2.7272236;0.6044138;
9;4438;-1.9257299;0.45367536;
9;4494;-1.4051175;0.21914203;
9;4549;-0.8016906;0.7873212;
9;4601;1.0939814;0.69771904;
9;4654;1.9511385;0.7233474;
9;4707;2.5731356;1.122266;
9;4758;3.4770584;1.133386;
9;4808;3.4680116;0.898007;
9;4860;2.2490487;0.014584901;
9;4912;1.4741472;-0.08397543;
9;4964;0.089604266;0.31475556;
9;5016;0.6769964;0.4942813;
9;5070;-0.08502299;0.2768547;
9;5121;0.63837713;0.78134096;
9;5173;1.4099851;1.197195;
9;5226;3.1981106;0.76187015;
9;5278;4.448835;-0.12040139;
9;5331;7.0630026;-1.018224;
9;5384;7.4447846;-1.3800894;
9;5436;10.245466;-1.4761477;
9;5488;10.354484;-1.3210274;
9;5539;10.912435;-0.1912926;
9;5591;11.863196;0.7436422;
9;5644;12.365455;1.4643613;
9;5696;13.106659;0.33709443;
9;5748;13.790917;0.10475828;
9;5800;11.9989195;0.20428447;
9;5853;11.324754;0.39172357;
9;5905;8.642585;-1.4935508;
9;5958;7.511029;-1.1442999;
9;6012;7.447097;-0.8338881;
9;6066;6.668625;0.836395;
9;6118;7.1559954;-0.55374885;
9;6169;7.7040067;0.7595009;
9;6221;5.8585;1.4728516;
9;6272;4.536297;1.5626613;
9;6324;2.2138925;0.3041858;
9;6375;1.2999791;0.62312883;
9;6427;1.3885511;0.92857397;
9;6480;1.1169335;1.7030859;
9;6533;0.933835;0.8087841;
9;6586;1.0479971;1.0935429;
9;6639;0.3073741;0.80141294;
9;6694;-0.14640702;0.79572695;
9;6747;-0.0149766505;0.9614845;
9;6799;0.34015185;0.9980007;
9;6852;0.5859814;1.3100253;
9;6904;0.07151505;1.0514629;
9;6956;-0.2277767;0.60914195;
9;7008;-0.88173884;-0.22218713;
9;7060;-0.6555802;-0.031690516;
9;7114;-1.3790685;0.3993871;
9;7168;-0.8949006;0.6329151;
9;7219;-1.2769841;1.064321;
9;7273;-2.0592635;1.0131899;
9;7326;-3.7341275;0.17687869;
9;7379;-5.1811385;-0.5661686;
9;7432;-6.876557;-1.1643044;
9;7483;-7.852603;-0.9321861;
9;7533;-9.66263;-1.3128651;
9;7584;-8.497999;-0.8732535;
9;7635;-7.9887238;-0.70590395;
9;7686;-8.471394;-0.9547309;
9;7737;-8.166189;-1.1655325;
9;7790;-7.553286;-1.0582796;
9;7844;-7.4331536;-0.14482844;
9;7897;-6.322222;-0.16539784;
9;7950;-5.9978166;0.03836015;
9;8004;-2.959693;0.77904725;
9;8056;-2.426342;0.664963;
9;8108;-3.2754214;-0.40048674;
9;8161;-3.8709373;-0.9266784;
9;8214;-4.7994404;-0.55158365;
9;8267;-6.3173847;0.19766046;
9;8320;-5.3688116;0.45836112;
9;8372;-4.3765345;0.75023824;
9;8424;-2.1042192;0.9387363;
9;8477;0.31460756;1.1948601;
9;8529;1.0485184;0.36513552;
9;8582;2.316186;0.26818895;
9;8633;3.5563407;0.31947467;
9;8687;2.7536373;-0.1589087;
9;8738;4.2766514;0.04701342;
9;8790;4.8196583;-0.025321536;
9;8841;4.9059024;0.2286805;
9;8892;4.10136;0.68408567;
9;8945;1.2050704;0.40277323;
9;8996;-1.4101828;0.5777033;
9;9050;-4.7241864;-0.6201127;
9;9103;-6.4792786;-1.4562924;
9;9156;-7.970443;-1.8637637;
9;9209;-8.499955;-1.5633028;
9;9261;-7.671125;-0.7411321;
9;9313;-7.894382;-0.19239949;
