Round;Timestamp;AccX;AccY;AccZ;Acc Vector a;;;
2;03:36:11:106;-0.014837422;0.010461437;0.005820274;0.019064793;;;
2;03:36:11:116;-0.00420849;0.00836915;-0.010666847;0.014196327;;;
2;03:36:11:127;-0.003366791;-0.016289018;-8.73E-04;0.016656195;;;
2;03:36:11:138;-0.002693437;0.002291679;0.00696373;0.007810245;;;
2;03:36:11:147;0.005506694;0.001833342;0.005571365;0.008045181;;;
2;03:36:11:158;0.004405357;-0.00619477;-0.010866165;0.013261067;;;
2;03:36:11:168;0.003524289;0.010367075;0.006629944;0.012800508;;;
2;03:36:11:178;0.002819434;0.00829366;-0.010019302;0.01330866;;;
2;03:36:11:188;0.002255552;-0.008687962;-3.54E-04;0.008982949;;;
3;03:36:11:198;0.001804441;7.11E-04;-2.83E-04;0.001960067;;;
3;03:36:11:209;0.001443557;0.015891753;-0.00788784;0.017800273;;;
3;03:36:11:218;0.001154847;-0.002609488;0.009012222;0.009453214;;;
3;03:36:11:228;-0.006737568;0.005573856;-4.52E-04;0.008755971;;;
3;03:36:11:238;0.002271392;0.01212053;-0.008023262;0.014711872;;;
3;03:36:11:248;0.04012434;0.03268076;0.001242638;0.051764263;;;
3;03:36:11:258;0.6296922;0.5701072;-0.006667137;0.849458036;;;
3;03:36:11:268;0.94045615;1.3294907;-0.03597927;1.628894687;;;
3;03:36:11:279;1.1047914;0.85673344;0.078476906;1.400255269;;;
3;03:36:11:289;0.19430304;0.45554346;-0.090447426;0.503442388;;;
3;03:36:11:299;-0.44215032;0.70919985;-0.011066437;0.835813281;;;
3;03:36:11:310;-0.4073504;1.1726141;-0.016514778;1.241463216;;;
3;03:36:11:319;-0.37184894;1.2981791;0.01743412;1.350497935;;;
3;03:36:11:330;-0.7175898;1.3395545;-0.16045856;1.528099634;;;
3;03:36:11:340;-0.48979598;1.2708411;0.30067348;1.394755113;;;
3;03:36:11:350;-0.22328497;1.3001466;0.30183125;1.353269921;;;
3;03:36:11:360;-0.002414743;1.369559;0.13420391;1.376120847;;;
3;03:36:11:370;-0.086207695;1.4097664;0.10736275;1.416474451;;;
3;03:36:11:381;-0.52099144;1.4189482;-0.38911915;1.56085225;;;
3;03:36:11:390;-0.8075268;1.1121745;-0.089113235;1.377306348;;;
4;03:36:11:400;-0.6843288;0.6598964;-0.117259026;0.957872014;;;
4;03:36:11:410;-0.14906782;0.083553314;-0.26235867;0.313104522;;;
4;03:36:11:420;-0.03497833;-0.27792263;-0.010689735;0.280318997;;;
4;03:36:11:431;0.2554908;-0.55178;-0.10048962;0.61630744;;;
4;03:36:11:441;0.7023866;-0.96240234;0.072836876;1.193679342;;;
4;03:36:11:451;0.88369;-1.1376715;-0.071974754;1.442353886;;;
4;03:36:11:461;0.9138111;-1.1782877;-0.02693367;1.491354505;;;
4;03:36:11:471;0.9302465;-1.4099783;0.093375206;1.691779045;;;
4;03:36:11:482;0.71355134;-1.5723463;0.5497103;1.812073361;;;
4;03:36:11:492;-0.08804318;-2.0240216;-0.24210072;2.040349912;;;
4;03:36:11:502;-0.4611683;-2.7224655;-0.3009405;2.777599639;;;
4;03:36:11:512;-0.69837683;-3.235252;0.22659588;3.317518787;;;
4;03:36:11:522;-1.0566955;-2.8946593;0.31918335;3.097988885;;;
4;03:36:11:532;-1.0062467;-2.4996023;0.07147217;2.695487373;;;
4;03:36:11:542;-0.49853957;-2.2371864;0.35597515;2.319539465;;;
4;03:36:11:552;-0.084712386;-2.5099254;0.024290085;2.511472034;;;
4;03:36:11:562;0.03182888;-2.1381848;-0.13379669;2.142603273;;;
4;03:36:11:572;0.09441614;-1.2585225;0.023207664;1.26227248;;;
4;03:36:11:582;0.1444859;-1.0681095;-0.004418373;1.077846768;;;
5;03:36:11:592;0.23051041;-1.0383625;-0.21805477;1.085762229;;;
5;03:36:11:602;0.29933003;-0.89964294;-0.12081432;0.955799135;;;
5;03:36:11:612;0.69915074;-0.75036;0.25577545;1.05701134;;;
5;03:36:11:622;1.3331265;-0.6998868;-0.10183811;1.509118577;;;
5;03:36:11:633;1.0554632;-0.49083185;0.15547371;1.17434686;;;
5;03:36:11:643;0.03225732;-0.116853714;-0.0901413;0.151065477;;;
5;03:36:11:653;-1.0391351;0.28192806;0.058131218;1.078269175;;;
5;03:36:11:663;-1.6587442;0.922734;0.06948948;1.899394418;;;
5;03:36:11:673;-1.3653027;1.1825509;-0.021022797;1.806355486;;;
5;03:36:11:684;-0.57892525;1.2524986;-0.10875511;1.38410075;;;
5;03:36:11:693;-0.06474504;1.4310398;-0.08700371;1.435143322;;;
5;03:36:11:704;0.17038588;1.9875908;-0.084926605;1.99668753;;;
5;03:36:11:714;0.2512304;1.8812076;-0.052618027;1.898638303;;;
5;03:36:11:724;0.2163072;1.5126276;-0.065078735;1.529400623;;;
5;03:36:11:735;0.15772286;1.2330866;-0.036740303;1.24367554;;;
5;03:36:11:746;0.1108554;0.99413073;-0.037054062;1.000978468;;;
5;03:36:11:756;0.096345775;0.7953046;-0.014320374;0.801247177;;;
5;03:36:11:767;0.06941517;0.6362437;-0.04210186;0.641402424;;;
5;03:36:11:778;0.055532135;0.493672;-0.01835823;0.49712463;;;
6;03:36:11:787;0.059748605;0.38727617;-0.022348404;0.392494838;;;
6;03:36:11:798;-6.81E-05;0.23100162;-0.012770653;0.231354362;;;
6;03:36:11:809;-6.81E-05;0.23100162;-0.012770653;0.231354362;;;
6;03:36:11:820;0.03673134;0.22139093;-0.008173943;0.22456614;;;
6;03:36:11:830;0.067692295;0.16945131;0.01644516;0.183211456;;;
6;03:36:11:841;0.023508057;0.12023816;0.005495071;0.122637845;;;
6;03:36:11:851;0.003483556;0.073206194;-0.003265381;0.073361738;;;
6;03:36:11:862;0.002786845;0.050903514;-0.010273933;0.052004693;;;
6;03:36:11:872;-0.005431972;0.048384257;-0.015880585;0.051212652;;;
6;03:36:11:882;-0.004345581;0.038707405;0.010279655;0.040284223;;;
6;03:36:11:892;0.011846431;0.030965924;-0.014760971;0.036292046;;;
6;03:36:11:903;0.001815699;0.017111294;-0.00414753;0.017700145;;;
6;03:36:11:913;0.009114005;0.029011926;-0.003317833;0.030590275;;;
6;03:36:11:923;0.007291205;0.023209544;0.00500679;0.024837724;;;
6;03:36:11:934;-0.001828484;0.01090619;0.004005432;0.011761455;;;
6;03:36:11:944;0.013860107;0.016386399;-0.004457474;0.021919983;;;
6;03:36:11:954;0.011088088;0.020770565;-0.003565788;0.023813377;;;
6;03:36:11:965;-0.005161934;0.001034848;0.005379677;0.007527111;;;
6;03:36:11:975;-0.004129544;0.016150773;-0.003357887;0.017005175;;;
7;03:36:11:986;-0.004129544;0.016150773;-0.003357887;0.017005175;;;
7;03:36:11:996;-0.002642907;0.002675051;0.019303322;0.019666191;;;
7;03:36:12:006;0.005547121;-0.005521406;1.20E-04;0.007827574;;;
7;03:36:12:017;0.004437693;-0.012078568;9.63E-05;0.012868342;;;
7;03:36:12:027;0.00355015;0.005660037;-0.007584572;0.010107685;;;
7;03:36:12:038;-0.00482133;-0.003133416;-0.00606823;0.008359841;;;
7;03:36:12:047;-0.011518508;-0.010168176;0.010468483;0.018591852;;;
7;03:36:12:057;-0.001553364;-4.73E-04;-0.006948471;0.007135686;;;
7;03:36:12:067;-0.00124269;-3.78E-04;0.002102852;0.002471742;;;
7;03:36:12:077;-9.94E-04;0.01502011;0.001682282;0.015146686;;;
7;03:36:12:087;-7.95E-04;-0.003306802;-0.013977051;0.014384903;;;
7;03:36:12:097;-6.36E-04;-0.00264544;-0.011181831;0.011508108;;;
7;03:36:12:107;-5.09E-04;-0.009777796;0.00637722;0.011684747;;;
7;03:36:12:117;0.00725425;-0.007822238;0.005102158;0.011825547;;;
7;03:36:12:127;-0.001858048;-0.006257791;-0.003580093;0.00744509;;;
7;03:36:12:137;-0.001486436;0.002655208;-0.002863884;0.00417869;;;
7;03:36:12:148;-0.008850597;0.002124168;-0.002291679;0.009385997;;;
7;03:36:12:158;-0.007080481;0.001699336;0.013489723;0.0153295;;;
7;03:36:12:168;0.009658508;0.00135947;-0.012192726;0.015614016;;;
7;03:36:12:178;6.54E-05;0.008749025;-0.009754181;0.013103196;;;
7;03:36:12:188;0.007713735;-6.62E-04;0.007519722;0.01079289;;;
7;03:36:12:198;0.012598239;0.007237623;-0.010510445;0.017932324;;;
7;03:36:12:208;0.002417147;0.005790098;-7.47E-04;0.006318657;;;
7;03:36:12:218;0.001933716;0.00463208;-0.00825882;0.00966455;;;
7;03:36:12:228;0.001546972;-0.003955782;0.00105381;0.004376282;;;
7;03:36:12:238;0.001237579;0.019819712;0.008504868;0.021602902;;;
7;03:36:12:248;-0.006671384;5.33E-04;-8.57E-04;0.006747324;;;
7;03:36:12:259;-0.005337104;-0.007235143;-6.86E-04;0.009016771;;;
7;03:36:12:270;-0.004269682;-0.005788114;-5.48E-04;0.0072134;;;
7;03:36:12:280;-0.003415741;-0.004630491;0.007223129;0.009234843;;;
7;03:36:12:290;-0.010394037;-0.011365838;0.013440132;0.020441513;;;
7;03:36:12:300;0.007007666;0.006230218;0.003090859;0.009873014;;;
7;03:36:12:310;0.00560613;-0.002677269;-0.005188942;0.00809454;;;
7;03:36:12:320;0.004484899;0.013181075;-0.004151344;0.014528893;;;
7;03:36:12:331;-0.00407353;0.002883414;-0.018644333;0.019300748;;;
7;03:36:12:341;0.004402623;0.009968177;-0.014915466;0.018472108;;;
7;03:36:12:351;-0.004139349;3.13E-04;0.003390312;0.005359707;;;
7;03:36:12:361;-0.003311478;-0.00741097;-0.00494957;0.009507187;;;
7;03:36:12:372;-0.002649181;-0.01359022;0.01136303;0.017911747;;;
7;03:36:12:381;-0.00211934;-0.010872178;0.016752243;0.020083165;;;
7;03:36:12:392;-0.001695469;-0.001036298;0.005740166;0.006074375;;;
7;03:36:12:402;-0.001356371;0.006832408;-0.010730743;0.012793373;;;
7;03:36:12:413;-0.001085095;-0.009856962;0.006738663;0.011989441;;;
7;03:36:12:424;-8.68E-04;0.00743732;-0.009931564;0.012437976;;;
7;03:36:12:434;-0.006684728;0.006292174;-2.28E-04;0.009183082;;;
7;03:36:12:445;0.002313666;-0.002627708;-0.015504837;0.015895215;;;
7;03:36:12:456;0.017173827;0.005559279;0.018241882;0.02566344;;;
7;03:36:12:467;-0.00158383;-0.010875467;0.006932259;0.012993865;;;
7;03:36:12:478;-0.001267061;-0.008700375;0.013207436;0.015866263;;;
7;03:36:12:488;-0.001013644;0.008362593;0.002904892;0.008910602;;;
7;03:36:12:499;0.006850533;0.006690076;0.009985924;0.013834941;;;
7;03:36:12:510;0.005480424;-0.002309386;-0.007334709;0.009442789;;;
7;03:36:12:520;-0.003277108;0.005813936;-0.005867958;0.008886744;;;
7;03:36:12:531;-0.010283135;-0.010671742;0.002966881;0.015113945;;;
7;03:36:12:542;0.001080237;-7.01E-04;0.001898766;0.002294186;;;
7;03:36:12:551;0.001080237;-7.01E-04;0.001898766;0.002294186;;;
7;03:36:12:562;0.017546535;0.001083806;-0.004914284;0.018253922;;;
7;03:36:12:573;0.006375782;8.67E-04;-0.003931999;0.007540755;;;
7;03:36:12:583;0.005100623;0.008355083;0.004515648;0.010780299;;;
7;03:36:12:594;0.011741944;0.006684067;-0.004049301;0.014104851;;;
7;03:36:12:604;-0.005929336;-0.002314191;0.004422188;0.007750371;;;
7;03:36:12:614;0.002917983;0.013471536;-0.004123688;0.014387554;;;
7;03:36:12:624;-0.005327061;0.003115783;-0.00329876;0.006997678;;;
7;03:36:12:635;-0.011923097;0.002492625;0.005022049;0.013175523;;;
7;03:36:12:647;-0.001877032;0.0019941;0.019340515;0.019533438;;;
7;03:36:12:657;-0.009163074;-0.013727609;1.50E-04;0.016505502;;;
7;03:36:12:667;0.007992432;0.012002248;1.20E-04;0.01442038;;;
7;03:36:12:678;-0.001014002;0.001552282;-0.007584572;0.007807913;;;
7;03:36:12:689;0.014511697;-0.029403958;-0.013729095;0.035548139;;;
7;03:36:12:701;0.003947914;-0.008200273;0.012001038;0.01506172;;;
7;03:36:12:712;0.010819778;0.001101226;0.009600639;0.014506983;;;
7;03:36:12:723;0.023978718;-0.006780464;-0.022965431;0.033887529;;;
7;03:36:12:733;-0.003801368;-0.005424373;-0.010710716;0.012593398;;;
7;03:36:12:743;-0.003041096;-0.004339498;0.014415741;0.015358812;;;
7;03:36:12:753;-0.002432875;-0.011133045;0.011532784;0.016213225;;;
7;03:36:12:764;-0.009607747;-0.001244988;-0.013757706;0.016826564;;;
7;03:36:12:775;-0.007686198;0.006665453;0.00431633;0.011051543;;;
7;03:36:12:785;-0.006148957;0.005332366;-0.011869431;0.014391913;;;
7;03:36:12:796;0.002193824;-0.011910182;-0.00759697;0.014296126;;;
7;03:36:12:806;-0.013567835;-0.040173925;0.001584053;0.042432766;;;
7;03:36:12:816;-0.3019892;-0.35391986;-0.006394386;0.465293058;;;
7;03:36:12:827;-0.43312746;-0.23716721;0.040852547;0.495496345;;;
7;03:36:12:836;-0.23924175;-0.28933257;0.009697914;0.375558259;;;
7;03:36:12:847;-0.43655968;-0.6145384;0.007758141;0.753858061;;;
7;03:36:12:856;-1.644032;-1.8400451;-0.13169956;2.471022514;;;
7;03:36:12:867;-0.9551377;-2.690206;0.001900673;2.854732893;;;
7;03:36:12:878;0.4157524;-3.324366;-0.0674324;3.350941136;;;
7;03:36:12:887;0.953179;-3.1191797;0.12226772;3.263860052;;;
7;03:36:12:898;0.88512635;-2.4034066;0.34298134;2.584075903;;;
7;03:36:12:909;0.66979384;-2.1142612;-0.101026535;2.22011943;;;
7;03:36:12:918;0.8422929;-2.1281114;-0.41026306;2.325216435;;;
7;03:36:12:929;1.0109379;-1.9246712;-0.10602856;2.176602056;;;
7;03:36:12:940;1.2071455;-1.3022318;0.25994205;1.794596812;;;
7;03:36:12:950;0.735873;-0.82726526;0.3075533;1.149115226;;;
7;03:36:12:959;0.106027365;-0.45495272;-0.26727486;0.538200352;;;
7;03:36:12:969;-0.31357327;0.034433365;0.5599861;0.64272724;;;
7;03:36:12:980;-0.61094654;0.3952961;-0.2798481;0.779634293;;;
7;03:36:12:991;-0.34318978;0.76060104;0.021287918;0.834713298;;;
7;03:36:13:000;-0.31285906;1.1601048;0.14727497;1.210542774;;;
7;03:36:13:011;-0.085308135;2.0265255;-0.34704208;2.057795274;;;
7;03:36:13:022;0.65959084;1.3990386;0.1743908;1.556528583;;;
7;03:36:13:031;1.1252654;1.3797197;-0.013716698;1.780459714;;;
7;03:36:13:042;1.0457797;2.1610556;-0.003312111;2.400797227;;;
7;03:36:13:052;0.72936356;2.4336975;0.11993313;2.543469826;;;
7;03:36:13:062;-0.060070515;2.2687387;0.08062363;2.270965491;;;
7;03:36:13:073;-1.0593672;3.1250982;0.19474316;3.305514041;;;
7;03:36:13:082;-2.0809865;4.0323677;-0.67164135;4.587111886;;;
7;03:36:13:093;-2.346658;4.375111;-0.36109924;4.977830183;;;
7;03:36:13:103;-1.9692637;5.032378;0.35468102;5.415591422;;;
7;03:36:13:114;-1.3915362;4.6311564;-0.26787853;4.84311283;;;
7;03:36:13:124;-0.7071724;4.2565494;-0.16067314;4.317883876;;;
7;03:36:13:135;0.001209021;3.7729883;0.5533304;3.813347269;;;
7;03:36:13:146;-0.20589185;2.811532;-0.09363747;2.820615462;;;
7;03:36:13:157;-1.0036433;2.1533394;-0.5717125;2.443568183;;;
7;03:36:13:168;-0.5117798;1.6000881;0.46200466;1.742311345;;;
7;03:36:13:179;0.13453889;0.36069727;-0.09774494;0.397186728;;;
7;03:36:13:190;1.088296;-0.6691227;0.021402359;1.277721198;;;
7;03:36:13:201;2.801321;-2.5272741;-0.03650856;3.773042204;;;
7;03:36:13:212;5.083453;-5.2702723;0.024422646;7.322421655;;;
7;03:36:13:221;2.7260096;-5.120269;0.057845116;5.801002205;;;
7;03:36:13:232;-0.8224789;-3.460315;0.030953407;3.556853923;;;
7;03:36:13:243;-0.73459756;-2.7759135;0.055408478;2.872002573;;;
7;03:36:13:252;-0.4421106;-2.2283921;0.044326782;2.27225844;;;
7;03:36:13:262;-0.35368848;-1.7673908;0.043123245;1.802949142;;;
7;03:36:13:273;-0.30593514;-1.436897;0.003852844;1.469109998;;;
7;03:36:13:283;-0.260071;-1.1112105;0.003082275;1.141242814;;;
7;03:36:13:293;-0.13579965;-0.6207697;-0.005688667;0.635475349;;;
7;03:36:13:304;-0.024363816;-0.61153746;0.01843357;0.612300137;;;
7;03:36:13:314;-0.019491047;-0.5735059;0.0070858;0.573880725;;;
7;03:36:13:324;-0.046238616;-0.47412765;0.00566864;0.476410701;;;
7;03:36:13:335;-0.09828246;-0.40228647;-0.010787964;0.414258641;;;
7;03:36:13:346;-0.09394885;-0.2911834;-9.69E-04;0.305965847;;;
7;03:36:13:356;-0.121127754;-0.18697804;0.006886482;0.22289043;;;
7;03:36:13:367;-0.043272093;-0.141921;0.005509377;0.14847356;;;
7;03:36:13:378;-0.019294776;-0.0982139;-0.010915756;0.100684719;;;
7;03:36:13:389;-0.015435822;-0.07090968;-0.001070976;0.072578192;;;
7;03:36:13:400;-0.012348659;-0.06438919;0.006804466;0.065914776;;;
7;03:36:13:411;-0.007903136;-0.04733824;0.001290321;0.048010766;;;
7;03:36:13:421;-0.006322511;-0.045532037;0.016355515;0.048791839;;;
7;03:36:13:432;-0.005058006;-0.02110274;0.013084412;0.025339907;;;
7;03:36:13:443;-0.004046403;-0.009220745;-0.004855156;0.011178912;;;
7;03:36:13:452;0.004424319;-0.007376596;0.003777504;0.009394589;;;
7;03:36:13:463;-0.004121989;0.00176017;-0.012300491;0.013091641;;;
7;03:36:13:473;-0.010959037;-0.013914755;0.005482674;0.018541321;;;
7;03:36:13:483;-0.001105785;-0.003470359;-0.003275871;0.004898723;;;
7;03:36:13:494;-0.008546077;-0.018099178;0.005041122;0.020640459;;;
7;03:36:13:503;8.25E-04;-0.0068179;-0.003628731;0.007767328;;;
7;03:36:13:514;6.60E-04;0.002207125;0.012419701;0.012631529;;;
7;03:36:13:523;5.28E-04;0.009427145;-0.005387306;0.010870724;;;
7;03:36:13:534;4.22E-04;-0.007781174;-0.01963234;0.02112235;;;
7;03:36:13:545;3.38E-04;0.009097952;0.007278442;0.011656008;;;
7;03:36:13:556;0.00793165;-3.83E-04;0.005823135;0.009847169;;;
7;03:36:13:567;-0.001052894;-0.020164933;0.006792069;0.021304115;;;
7;03:36:13:578;-0.008503757;-0.008470498;0.005434036;0.013175431;;;
7;03:36:13:588;-0.006803006;8.85E-04;0.004346848;0.008121532;;;
7;03:36:13:598;0.002219044;0.01603093;0.003477097;0.016553099;;;
7;03:36:13:608;0.001775235;-0.010159589;0.002781868;0.010682111;;;
7;03:36:13:619;0.001420192;0.014856663;-0.005435944;0.01588354;;;
7;03:36:13:630;0.008797601;0.004223885;-0.012010574;0.015475557;;;
7;03:36:13:641;-6.23E-04;0.003379108;0.013376236;0.013810527;;;
7;03:36:13:652;-4.99E-04;-0.00495816;0.00303936;0.00583693;;;
7;03:36:13:662;-3.99E-04;-0.003966529;0.017754555;0.018196614;;;
7;03:36:13:673;-3.19E-04;0.012149669;-0.008780479;0.01499377;;;
7;03:36:13:684;-0.007916771;-0.005603157;-0.014685631;0.017599386;;;
7;03:36:13:696;0.001062423;-0.011247464;0.005924225;0.012756591;;;
7;03:36:13:706;8.50E-04;-0.001336526;-0.002922058;0.003323721;;;
7;03:36:13:717;6.80E-04;-0.001069222;0.00532341;0.005472136;;;
7;03:36:13:728;5.44E-04;-8.55E-04;0.019581795;0.019608015;;;
7;03:36:13:739;4.35E-04;-0.008345746;-0.014980316;0.017153738;;;
7;03:36:13:749;3.48E-04;0.008646296;-0.004323006;0.009673056;;;
7;03:36:13:760;2.79E-04;0.006917039;0.004202843;0.008098573;;;
7;03:36:13:769;2.23E-04;0.00553363;0.003362656;0.006479056;;;
7;03:36:13:780;1.78E-04;0.012088351;-0.01263237;0.017485331;;;
7;03:36:13:791;1.43E-04;-0.013313655;0.005216599;0.014299882;;;
7;03:36:13:800;1.14E-04;-0.002989478;0.004173279;0.005134808;;;
7;03:36:13:811;7.30E-05;0.004215891;0.014929771;0.015513773;;;
7;03:36:13:821;5.84E-05;0.003372712;0.011943817;0.012411018;;;
7;03:36:13:832;-0.015276164;-0.004963275;0.017216682;0.023545901;;;
7;03:36:13:842;0.003101967;0.003690826;-0.016872406;0.017547719;;;
7;03:36:13:853;0.002481572;0.00295266;-0.013498306;0.014038542;;;
7;03:36:13:863;0.001985259;-0.012960762;0.004524231;0.013870518;;;
7;03:36:13:874;0.001588211;-0.010368608;0.026603699;0.02859698;;;
7;03:36:13:884;0.00127057;-0.008294888;0.01362133;0.015998755;;;
7;03:36:13:894;0.00101646;0.00868698;-0.012087822;0.014920196;;;
7;03:36:13:905;8.13E-04;0.006949583;-0.002008438;0.007279545;;;
7;03:36:13:915;6.51E-04;0.005559666;0.006054878;0.008245886;;;
7;03:36:13:925;5.20E-04;-0.003213711;-0.002817154;0.004305246;;;
7;03:36:13:936;-0.007245101;0.005090477;-0.002253532;0.009136895;;;
7;03:36:13:945;-0.005796082;-0.003589064;-0.001802445;0.007051578;;;
7;03:36:13:956;-0.004636869;-0.002871253;-0.001441956;0.005641266;;;
7;03:36:13:966;0.003161565;-0.00336989;-0.005519867;0.007198651;;;
7;03:36:13:976;0.003161565;-0.00336989;-0.005519867;0.007198651;;;
7;03:36:13:987;0.002023406;0.007037005;0.01791954;0.019357777;;;
7;03:36:13:996;0.002023406;0.007037005;0.01791954;0.019357777;;;
7;03:36:14:007;0.001294985;-0.001625471;-0.006918907;0.007224294;;;
7;03:36:14:017;0.001035988;0.006361069;-0.020857811;0.021830821;;;
7;03:36:14:028;8.29E-04;-0.002572589;-0.001363754;0.003027365;;;
7;03:36:14:039;6.63E-04;-0.00205807;0.014231682;0.014395001;;;
7;03:36:14:049;5.30E-04;-0.009307899;0.011385918;0.014715891;;;
7;03:36:14:059;4.24E-04;-0.007446319;0.001447678;0.007597599;;;
7;03:36:14:069;3.39E-04;0.009365836;0.00881958;0.01286931;;;
7;03:36:14:080;2.72E-04;-1.69E-04;-6.06E-04;6.85E-04;;;
7;03:36:14:091;2.17E-04;-0.007796466;0.014838219;0.016763198;;;
7;03:36:14:101;1.74E-04;-0.006237175;0.004209518;0.007526793;;;
7;03:36:14:111;1.39E-04;-0.00498974;-0.004293442;0.006584108;;;
7;03:36:14:122;1.11E-04;0.011331098;-0.011096001;0.015859616;;;
7;03:36:14:131;-0.00757245;0.001403436;0.006445885;0.010042961;;;
7;03:36:14:141;0.001603484;0.008784195;0.005156517;0.010311301;;;
7;03:36:14:151;0.001282789;-0.008295532;-0.011198044;0.013994912;;;
7;03:36:14:162;0.001026236;0.001025021;-0.001296997;0.001945772;;;
7;03:36:14:172;6.57E-04;-0.013134591;0.003767014;0.013679885;;;
7;03:36:14:182;5.25E-04;0.012476666;-0.012309074;0.01753444;;;
7;03:36:14:193;4.20E-04;0.009981336;-0.025170326;0.02708042;;;
7;03:36:14:204;3.36E-04;0.007985069;-0.012475014;0.014815545;;;
7;03:36:14:214;-0.007392421;0.006388055;0.005342484;0.011135406;;;
7;03:36:14:225;-0.013575383;-0.002551001;-0.003387451;0.014222287;;;
7;03:36:14:236;0.004462592;-0.009702243;0.012613297;0.016527053;;;
7;03:36:14:247;0.003570072;-1.00E-04;-0.012893677;0.013379177;;;
7;03:36:14:256;0.002856061;-0.007741727;0.005007744;0.009652405;;;
7;03:36:14:267;0.002284847;-0.006193381;0.004006386;0.007722021;;;
7;03:36:14:278;0.001827881;0.010368185;0.010867119;0.015130588;;;
7;03:36:14:287;0.001462303;6.33E-04;-0.00662899;0.006817819;;;
7;03:36:14:298;0.001169846;0.008167932;0.010020256;0.012980338;;;
7;03:36:14:308;-0.006725572;0.006534347;0.008016586;0.012336801;;;
7;03:36:14:318;0.002280988;0.005227478;-0.00124836;0.005838479;;;
