Round;Timestamp;AccX;AccY;
0;0;-2.7102363;3.5290532;
0;15;-0.653617;3.317765;
0;55;1.6352398;1.5499463;
0;95;-2.6605568;0.269647;
0;136;0.58358675;2.3930047;
0;179;1.037288;2.988562;
0;222;-1.0699089;0.9481039;
0;264;-3.1271267;2.4340053;
0;307;1.1994951;1.1192893;
0;348;-0.32620993;0.85054016;
0;391;-0.13108253;-0.26276362;
0;437;-2.7320836;0.3378817;
0;480;1.4383168;1.2369045;
0;522;0.35075057;-0.35673594;
0;564;0.649128;0.7945757;
0;605;2.3579895;0.94660753;
0;646;2.6291325;1.0510546;
0;690;-1.6597804;0.2804209;
0;731;0.71137714;0.74639237;
0;773;-3.7915175;1.2246342;
0;815;1.0348936;1.9111716;
0;858;0.7380126;-0.3330933;
0;901;-2.3349452;2.5824459;
0;943;-0.3283049;2.5713725;
0;985;-0.6799533;0.11162968;
0;1027;-1.555034;-0.6126163;
0;1069;-2.690484;1.7441759;
0;1112;1.524508;0.8771758;
0;1154;0.8149264;-0.35075068;
0;1196;1.8641851;-0.09367311;
0;1237;-2.4902692;0.94570965;
0;1279;1.3213;0.9035119;
0;1322;-0.2160767;1.2946646;
0;1364;1.99856;-0.67785835;
0;1407;-2.149993;-1.4454992;
0;1449;-4.254197;0.21098903;
0;1490;-4.0252514;0.99060094;
0;1532;-3.890877;-0.027234014;
0;1574;-4.458901;-0.18854344;
0;1616;-2.8972836;0.11492169;
0;1658;-0.54438156;1.1552023;
0;1699;-0.89872336;0.57939684;
0;1741;-0.06494272;-0.43843818;
0;1781;-0.43903667;-0.6521207;
0;1822;5.021838;3.033154;
0;1864;-3.551798;-1.4574703;
0;1907;-2.8119898;-1.1435305;
0;1949;-2.9014733;0.37618893;
0;1991;-8.761282;-1.3530232;
0;2032;-7.690176;-0.11552024;
0;2077;-5.9693437;-1.4056957;
0;2120;-7.1110783;0.41359836;
0;2162;-9.976937;-0.67456627;
0;2205;-7.313389;-0.6820483;
0;2246;-6.798635;-0.044891298;
0;2287;-6.412869;-0.31543607;
0;2328;-4.3457756;0.01825577;
0;2369;-10.502765;-2.0308814;
0;2410;-7.0365586;-0.15562314;
0;2451;-3.6715083;0.30166933;
0;2493;-5.16968;-0.62488663;
0;2537;-1.7286136;1.3248913;
0;2578;0.4818331;0.5108628;
0;2620;1.6732477;-0.5826888;
0;2662;0.17208321;-1.3790601;
0;2705;4.643554;1.7411832;
0;2748;1.1899183;0.42167884;
0;2788;-0.30286658;0.75357497;
0;2829;2.6007016;0.44412446;
0;2871;-0.20799619;0.18375504;
0;2911;-1.6328455;-0.66199684;
0;2953;-3.4530375;-0.7966706;
0;2994;-3.104681;-1.5837643;
0;3036;-5.9747305;0.51924235;
0;3077;-8.513482;-0.3731962;
0;3119;-8.081927;-3.1965585;
0;3160;-8.747814;-1.8668787;
0;3200;-7.987655;-0.8364742;
0;3241;-10.56232;-1.4033015;
0;3281;-7.583933;-1.156998;
0;3323;-10.203489;-1.280898;
0;3366;-6.350321;-0.8418612;
0;3406;-8.780136;-0.9687538;
0;3447;-9.124602;-1.9707273;
0;3487;-7.854478;-1.4987702;
0;3528;-4.53791;0.13796592;
0;3569;-5.9211597;0.6820482;
0;3610;-1.7244236;-0.87777424;
0;3650;-2.0763714;1.6391304;
0;3691;0.97414076;-1.2476783;
0;3732;1.3676877;-1.5227122;
0;3773;1.5750854;1.1246762;
0;3814;2.5546134;-0.32172084;
0;3854;1.1246763;-0.35194764;
0;3895;4.6441526;-0.18315643;
0;3935;4.2452188;-1.0429741;
0;3975;3.5203743;-0.90770173;
0;4016;3.5844193;-0.3268085;
0;4057;1.5849614;-1.1791443;
0;4098;1.1563995;-0.34805703;
0;4139;0.432752;-0.019752175;
0;4179;1.0262145;-1.822586;
0;4219;-0.51595056;0.1604115;
0;4260;-0.30017304;-0.011671752;
0;4300;-2.464232;-0.84395605;
0;4341;-3.4243069;-0.04129994;
0;4381;-5.548263;-0.6206968;
0;4422;-5.5494604;-0.9911995;
0;4463;-3.0900164;0.11312604;
0;4503;1.16029;-2.2218192;
0;4544;-3.4144309;2.5896285;
0;4585;1.3081319;-2.390311;
0;4626;-0.4869208;1.0453683;
0;4666;-0.9522938;-1.4449008;
0;4707;0.9430162;-0.6655881;
0;4747;-0.48243162;-0.62937576;
0;4789;2.7521348;-0.16071078;
0;4829;0.5596447;-0.39354694;
